"176","姜宁彪","220710197211012572","四川省绵阳市百子湾路易构空间对面","四川省绵阳市百子湾路易构空间对面","高哲","131018197506062768","贺菲","231108197309059331","未按规定申报缴纳营业税金及附加、企业所得税","晋中市税务机关","补缴城市维护建设税计477551.67元","2016-09-04","晋中市榆次区地方税务局","晋中市税务局"
"177","石纯","131305199710015987","吉林省松原市开放路113号南四层609室","吉林省松原市开放路113号南四层609室","皮达行","121712197708091574","尹会壮","610427198307269184","未按照规定期限申报办理税务注销","石家庄市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2013-09-07","石家庄市行唐县地方税务局","石家庄市税务局"
"178","胡影荔","460207198109152933","江西省吉安市站前北街","江西省吉安市站前北街","葛树泽","210319197809089487","龚良永","371528199803075504","未进行企业所得税项目清算","南京市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2011-12-16","南京市玄武区地方税务局","南京市税务局"
"179","施新波","341827198909082070","重庆市吕家营餐饮街30号","重庆市吕家营餐饮街30号","谢璧","430514199801165433","纪勇","500617199205281682","未按照规定期限代扣、代缴税款报告表和有关资料","福州市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2014-06-30","福州市马尾区地方税务局","福州市税务局"
"180","娄悦倩","420221197001132672","北京市回龙观新龙城北街北区15号龙虾33私房菜","北京市回龙观新龙城北街北区15号龙虾33私房菜","梁保永","360202199301244747","雷艺筠","521805197611198461","未按照规定期限申报办理纳税申报","厦门市税务机关","补缴城市维护建设税计477551.67元","2017-04-10","厦门市思明区地方税务局","厦门市税务局"
"181","万桂欢","531317199612025676","天津市礼贤街西口往东100米路北","天津市礼贤街西口往东100米路北","谈震","430203197605081269","郑莺融","340310198912201267","无开具数据发票","哈尔滨市税务机关","补缴教育费附加计286530.99元","2013-08-11","哈尔滨市南岗区地方税务局","哈尔滨市税务局"
"182","邹琰馨","511222199502065722","安徽省淮南市农业大学西校区","安徽省淮南市农业大学西校区","林胜","360908199907195957","沈若中","370407199612118091","伪造发票","黄石市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2014-02-04","黄石市下陆区地方税务局","黄石市税务局"
"183","梅兰莺","500705197205187586","河北省邢台市田村路京粮广场2楼","河北省邢台市田村路京粮广场2楼","何眉筠","510612198504013982","黄波","520315199601231785","未进行企业所得税项目清算","吉林市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2017-04-06","吉林市丰满区地方税务局","吉林市税务局"
"184","唐竹巧","510823198008063691","重庆市广顺北大街六佰本商业街","重庆市广顺北大街六佰本商业街","殷枝璐","131017199409234469","贾伊真","531019198701153190","未按照规定办理税务登记证件换证手续","鞍山市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2012-11-22","鞍山市立山区地方税务局","鞍山市税务局"
"185","郑翰","341509197604147158","北京市大屯北路金泉美食宫一层大屯里312-8","北京市大屯北路金泉美食宫一层大屯里312-8","侯明","350404197206037764","许成","460614199609108321","未按照规定领购发票","广州市税务机关","补缴2011年度企业所得税计133283286.83元","2013-12-09","广州市荔湾区地方税务局","广州市税务局"
"186","许卿","220313197203139967","浙江省丽水市华远好天地商业中心37号楼3层301室","浙江省丽水市华远好天地商业中心37号楼3层301室","孟康厚","510501198605195046","何眉","130924197202042635","未按照规定保管发票","天津市税务机关","补缴土地增值税计222616290.11元","2013-01-13","天津市河东区地方税务局","天津市税务局"
"187","曹芳芬","111108199807064320","上海市崇文门外大街国瑞购物中心3F西南","上海市崇文门外大街国瑞购物中心3F西南","元天","461126197501156243","黄琦琰","360209199303062851","无开具数据发票","武汉市税务机关","补缴土地增值税计222616290.11元","2013-11-22","武汉市江岸区地方税务局","武汉市税务局"
"188","车颖瑞","610327197607089484","四川省自贡市花园路8号","四川省自贡市花园路8号","吕庆","110312199310102423","乔珊香","110105198202201515","未按照规定开具发票","深圳市税务机关","补缴土地增值税计222616290.11元","2017-05-16","深圳市宝安区地方税务局","深圳市税务局"
"189","张翰","221012197911222203","上海市站前北街","上海市站前北街","顾星","501628197303117979","段翠","510417199202116160","伪造发票","保定市税务机关","补缴2011年度企业所得税计133283286.83元","2012-07-17","保定市满城县地方税务局","保定市税务局"
"190","宁芸娟","500121197405216713","重庆市吕家营餐饮街30号","重庆市吕家营餐饮街30号","傅佳飘","320319199105218709","孔卿","521017197104244048","未按照规定期限申报办理税务登记","开封市税务机关","补缴城市维护建设税计477551.67元","2015-05-29","开封市禹王台区地方税务局","开封市税务局"
"191","卢俊豪","610815199508046489","北京市北京丰台区临泓路1号","北京市北京丰台区临泓路1号","江清群","511817198610239126","段安","531115197201038129","未按规定申报缴纳营业税金及附加","厦门市税务机关","补缴教育费附加计286530.99元","2016-10-17","厦门市集美区地方税务局","厦门市税务局"
"192","计瑗","220503198511279449","重庆市十八里店周庄嘉园C区4号院西门北200米","重庆市十八里店周庄嘉园C区4号院西门北200米","乐德生","310726197105316020","萧宁","131422199406088395","未按照规定办理税务登记证件验证手续","杭州市税务机关","补缴城市维护建设税计477551.67元","2011-08-09","杭州市下城区地方税务局","杭州市税务局"
"193","邵若","431715199410297523","四川省广元市朝阳公园路好运街B12商铺","四川省广元市朝阳公园路好运街B12商铺","韩雄","220221198109103159","谈勇","461619199209226184","伪造发票及领购单位与发票上加盖印章单位名称不符","晋中市税务机关","补缴土地增值税计222616290.11元","2015-12-11","晋中市左权县地方税务局","晋中市税务局"
"194","张致","361122198104148039","北京市昌崔路北邵洼地铁","北京市昌崔路北邵洼地铁","卢壮启","121612198503278249","计博德","441120199705115235","伪造发票","宁波市税务机关","补缴城市维护建设税计477551.67元","2016-08-25","宁波市象山县地方税务局","宁波市税务局"
"195","席生","211714199007197997","山西省忻州市崇文门外大街国瑞购物中心3F西南","山西省忻州市崇文门外大街国瑞购物中心3F西南","刘信","361014197401091755","俞悦红","350211198502234389","未按照规定保管发票","广州市税务机关","补缴2011年度企业所得税计133283286.83元","2012-11-24","广州市黄埔区地方税务局","广州市税务局"
"196","江琰素","221028198012306078","北京市万寿路君安写字楼","北京市万寿路君安写字楼","鲁菁","340502197111015136","蔡艳琰","461211198509015233","未按照规定期限申报办理税务注销","深圳市税务机关","补缴土地增值税计222616290.11元","2014-04-21","深圳市福田区地方税务局","深圳市税务局"
"197","马玲","511119197906208135","重庆市红霞中路北京荣源兴业水站旁","重庆市红霞中路北京荣源兴业水站旁","谢淑","140811198008049584","常新","461201197112176551","无开具数据发票","苏州市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2015-02-10","苏州市虎丘区地方税务局","苏州市税务局"
"198","龚爱","310915199012051246","北京市回龙观镇北清路1号院8号楼底商","北京市回龙观镇北清路1号院8号楼底商","叶卿桂","430510197812304709","潘冠","421523198012267930","未按照规定期限申报办理税务登记","晋中市税务机关","补缴城市维护建设税计477551.67元","2015-10-14","晋中市昔阳县地方税务局","晋中市税务局"
"199","盛维","330907198707054476","重庆市北京朝阳区光华路soho219","重庆市北京朝阳区光华路soho219","翟子河","111711198808034120","罗香","611823198309029747","未按照规定期限报送纳税资料","广州市税务机关","对你单位应扣未扣个人所得税税款处1.1倍的罚款41140.00元","2013-04-26","广州市天河区地方税务局","广州市税务局"
"200","皮娴","441823199304294057","天津市南环路53号悦荟万科广场B1","天津市南环路53号悦荟万科广场B1","项康","510312199110146836","谭飘锦","321522198510309956","未按照规定期限申报办理纳税申报","厦门市税务机关","对你单位未按规定申报缴纳的税款按日加收万分之五的滞纳金共计27043670.70元","2014-09-20","厦门市海沧区地方税务局","厦门市税务局"
