"133","权709565393","北京北京市石景山区苹果园街道
","420704197509032385","计不指","13071585493","天津天津市东丽区新立街道
","住宅","马里","15319074805","身份证","420111195605231617","有","无","是","住宅","106.00","环境安全隐患","","","青房租市字第77045号","无","物业管理","框架结构","房改房","转租","8","2013/3/9","1","2017/7/17","3156","6","合格","2017/12/2","北京北京市昌平区兴寿镇
公安消防支队","合格","殷璧","无"
"134","权710648420","天津天津市和平区南市街道
","630102199407302649","倪病气","15659572588","天津天津市西青区中北镇
","住宅","奚刘","15011710995","身份证","460102198208042235","无","无","是","住宅","100.00","环境安全隐患","","","冀房租市字第14044号","有","物业管理","木质结构","商品房","合租","6","2015/11/15","1","2018/5/1","6162","5","合格","2017/12/12","河北石家庄市桥东区胜利北街道
公安消防支队","不合格","任苑","未整改"
"135","权717285351","北京北京市石景山区五里坨街道
","532929199207091201","邬或日","18676463749","北京北京市海淀区中关村街道
","住宅","史委","13291126670","身份证","231005199411032039","有","无","否","办公","102.00","环境安全隐患","","","鄂房租市字第64934号","有","物业管理","框架结构","房改房","合租","6","2015/5/8","2","2017/1/4","5604","5","合格","2016/12/31","北京北京市西城区新街口街道
公安消防支队","合格","王育","无"
"136","权723474898","北京北京市海淀区香山街道
","510502196909202462","奚星自","15723638637","河北石家庄市井陉县威州镇
","住宅","熊雪社","13730269569","身份证","441602196501311831","有","有","否","住宅","85.00","设施安全隐患","","","贵房租市字第81442号","有","物业管理","木质结构","房改房","直租","6","2015/2/16","2","2018/7/7","6024","5","不合格","2017/5/14","北京北京市海淀区万寿路街道
公安消防支队","不合格","凌霭兰","未整改"
"137","权727202058","河北石家庄市灵寿县南营乡
","445221199901041222","蒋当应","14797013724","河北石家庄市藁城市南董镇
","工商业","韦巨去","15398953436","身份证","45272919710329221X","有","有","是","办公","137.00","环境安全隐患","","","京房租市字第77640号","无","物业管理","砖混结构","房改房","直租","6","2011/3/24","2","2016/10/27","2450","6","不合格","2018/7/24","北京北京市密云县新城子镇
公安消防支队","不合格","常维","已整改"
"138","权731001534","河北石家庄市井陉矿区四微街道
","152626196810032871","狄录举","15510685079","北京北京市通州区漷县镇
","工商业","宋纪盛","15748981438","身份证","360722195403271827","有","有","是","商业","117.00","设施安全隐患","","","赣房租市字第36835号","无","物业管理","钢架结构","商品房","转租","4","2012/3/5","2","2016/8/2","5802","4","合格","2017/12/17","北京北京市顺义区张镇
公安消防支队","合格","霍有","无"
"139","权731048645","北京北京市海淀区紫竹院街道
","41032419840627255X","孙养吃","17322215515","北京北京市海淀区曙光街道
","仓库","严目玛","14586302120","身份证","542522195708251928","有","无","是","商业","119.00","设施安全隐患","","","渝房租市字第88228号","有","物业管理","砖混结构","商品房","中介型公寓","5","2010/9/20","3","2017/8/15","5962","4","不合格","2016/1/3","北京北京市大兴区兴丰街道
公安消防支队","不合格","卢琦珠","未整改"
"140","权734394893","北京北京市怀柔区北房镇
","410602197706131621","董用封","13267187196","北京北京市平谷区刘家店镇
","住宅","常文杂","17328896886","身份证","131082197705051841","有","有","是","办公","62.00","设施安全隐患","","","黑房租市字第12932号","有","物业管理","砖混结构","集资房","转租","4","2014/11/24","3","2018/1/31","6178","3","合格","2017/2/19","北京北京市门头沟区雁翅镇
公安消防支队","不合格","柯贞彩","已整改"
"141","权742374996","天津天津市北辰区北仓镇
","370401197401242718","姚普社","13664857156","北京北京市怀柔区庙城
","住宅","严消独","18490093274","身份证","522401195702182828","无","无","是","住宅","72.00","设施安全隐患","","","新房租市字第65271号","无","物业管理","砖混结构","商品房","转租","6","2015/4/2","2","2018/3/27","6423","5","合格","2018/1/31","北京北京市大兴区天宫院街道
公安消防支队","合格","卓苑萍","无"
"142","权745777731","河北石家庄市深泽县赵八镇
","360121197107112397","费误夫","15764951955","河北石家庄市新乐市承安镇
","工商业","金打卖","17137230365","身份证","653123199704042781","无","有","是","住宅","135.00","环境安全隐患","","","渝房租市字第27196号","有","物业管理","框架结构","商品房","直租","5","2011/11/8","3","2018/4/9","3601","5","合格","2018/8/20","天津天津市宁河县北淮淀乡
公安消防支队","合格","田清奇","无"
"143","权749083533","天津天津市北辰区集贤里街道
","430201199105101616","彭信席","15049148970","河北石家庄市高邑县富村镇
","工商业","戚也制","14552611394","身份证","340104195209061288","无","有","是","住宅","98.00","环境安全隐患","","","浙房租市字第33608号","有","物业管理","钢架结构","集资房","中介型公寓","4","2013/7/8","3","2018/5/14","4378","4","合格","2017/2/24","河北石家庄市栾城县西营乡
公安消防支队","合格","邢彬","无"
"144","权752717608","天津天津市武清区杨村街道
","411301198010072305","魏洛解","14511695209","北京北京市昌平区南邵镇
","住宅","窦黄于","14579775787","身份证","542521197206042790","无","有","是","住宅","98.00","设施安全隐患","","","沪房租市字第79862号","无","物业管理","木质结构","商品房","合租","3","2010/9/28","3","2018/11/8","5354","1","不合格","2016/7/6","北京北京市海淀区东升
公安消防支队","不合格","秦琼瑶","已整改"
"145","权756414862","河北石家庄市裕华区裕东街道
","370602197411292708","堪奇张","17752282129","河北石家庄市辛集市王口镇
","工商业","喻蒙济","14527290923","身份证","152201196508222173","有","有","否","住宅","92.00","环境安全隐患","","","苏房租市字第41261号","有","物业管理","木质结构","商品房","中介型公寓","7","2013/6/6","2","2017/8/17","5328","5","不合格","2018/9/17","北京北京市房山区琉璃河
公安消防支队","合格","叶雪","无"
"146","权767458624","北京北京市石景山区广宁街道
","632323199803312851","毛跟火","17642266772","河北石家庄市桥东区建安街道
","住宅","严反切","15741228900","身份证","452631195712181133","有","有","是","商业","107.00","设施安全隐患","","","赣房租市字第65692号","无","物业管理","砖混结构","集资房","合租","4","2015/7/27","1","2017/3/30","4335","2","合格","2017/8/19","北京北京市密云县北京密云经济开发区
公安消防支队","不合格","魏盛会","未整改"
"147","权780502422","河北石家庄市桥东区休门街道
","54223219760305259X","金加必","14783157867","北京北京市顺义区北务镇
","住宅","冯始","14970117528","身份证","610581196104222326","无","无","是","住宅","65.00","租住行为安全隐患","","","津房租市字第41912号","有","物业管理","钢架结构","集资房","合租","6","2010/1/9","1","2017/5/26","6291","6","不合格","2018/12/28","河北石家庄市晋州市小樵镇
公安消防支队","合格","莫园","无"
"148","权780941617","天津天津市河西区越秀路街道
","340104195302141397","狄足别","13211298983","河北石家庄市赞皇县院头镇
","住宅","明若啊","15245320111","身份证","150422195605291943","无","无","是","住宅","91.00","租住行为安全隐患","","","宁房租市字第46960号","无","物业管理","钢架结构","商品房","中介型公寓","3","2011/8/22","3","2017/6/2","2006","2","不合格","2016/11/6","北京北京市东城区天坛街道
公安消防支队","不合格","丁绍","未整改"
"149","权781388999","天津天津市河北区月牙河街道
","350725196304082707","邵价尼","14577624889","天津天津市河北区铁东路街道
","仓库","金纪肉","15914292343","身份证","140106197901302855","无","有","否","办公","79.00","设施安全隐患","","","贵房租市字第62504号","无","物业管理","框架结构","房改房","合租","7","2012/4/24","2","2016/3/15","6349","5","不合格","2018/11/19","河北石家庄市辛集市张古庄镇
公安消防支队","不合格","邱纨","已整改"
"150","权784419729","北京北京市海淀区温泉
","36040319921019205X","成之雷","15351965552","河北石家庄市晋州市槐树镇
","工商业","章教因","15060501678","身份证","330602195409151221","有","无","是","办公","126.00","租住行为安全隐患","","","辽房租市字第48646号","有","物业管理","木质结构","房改房","合租","7","2013/12/7","3","2018/2/2","5030","7","合格","2017/7/30","北京北京市密云县密云镇
公安消防支队","不合格","侯心","已整改"
"151","权786647443","北京北京市西城区广安门内街道
","232302197402272590","屈州问","17190658338","河北石家庄市栾城县郄马镇
","工商业","和影王","13241921313","身份证","460039198401191475","有","有","否","办公","79.00","环境安全隐患","","","黑房租市字第15951号","有","物业管理","木质结构","商品房","转租","8","2012/7/31","3","2016/12/18","4688","7","不合格","2018/7/23","河北石家庄市晋州市马于镇
公安消防支队","不合格","颜 瑶","未整改"
"152","权788498099","北京北京市顺义区南彩镇
","230401196408011992","祁没庭","17133647975","天津天津市河北区宁园街道
","住宅","董丝","14587050062","身份证","430922196810071789","有","有","否","办公","142.00","设施安全隐患","","","晋房租市字第89834号","无","物业管理","砖混结构","集资房","中介型公寓","5","2010/6/28","3","2018/4/8","1845","3","不合格","2016/1/29","北京北京市密云县东邵渠镇
公安消防支队","合格","万泰","无"
"153","权790204393","天津天津市南开区体育中心街道
","130321196302131538","时论然","18055739985","河北石家庄市平山县东王坡乡
","工商业","伍事您","17548302259","身份证","371501197011282550","无","无","否","办公","67.00","设施安全隐患","","","鄂房租市字第31314号","有","物业管理","砖混结构","房改房","中介型公寓","6","2014/11/5","3","2017/12/1","3725","6","合格","2016/11/29","河北石家庄市鹿泉市李村镇
公安消防支队","不合格","童纨君","已整改"
"154","权793548779","天津天津市和平区体育馆街道
","211401196909182455","卞区庭","18431350460","天津天津市武清区下伍旗镇
","住宅","尹院早","18713506073","身份证","421124197311012955","有","无","是","办公","144.00","租住行为安全隐患","","","琼房租市字第45760号","有","物业管理","框架-剪力墙","集资房","中介型公寓","3","2013/7/22","2","2016/9/28","3851","3","合格","2017/2/19","北京北京市海淀区中关村街道
公安消防支队","合格","徐琰琰","无"
"155","权796917537","河北石家庄市元氏县姬村镇
","411101199312292357","卫士送","18168933820","河北石家庄市井陉矿区贾庄镇
","工商业","柏波正","17343483618","身份证","231025196012262496","无","有","是","商业","137.00","设施安全隐患","","","浙房租市字第79516号","无","物业管理","钢架结构","房改房","转租","5","2011/9/19","1","2018/5/20","4378","5","合格","2017/2/15","北京北京市西城区金融街街道
公安消防支队","合格","熊娜菊","无"
"156","权800855020","天津天津市宝坻区大钟庄镇
","533224199801062471","吴七草","14719674284","北京北京市朝阳区望京开发街道
","工商业","柏据杰","14534058786","身份证","362233198808302713","有","无","是","住宅","66.00","环境安全隐患","","","京房租市字第38913号","有","物业管理","框架结构","房改房","直租","8","2014/5/16","3","2016/3/14","6257","6","合格","2016/8/4","河北石家庄市藁城市廉州镇
公安消防支队","不合格","段莲","未整改"
"157","权810507295","天津天津市宝坻区新安镇
","210422198008212629","皮们人","13695600812","天津天津市静海县团泊镇
","仓库","孙难续","14945971539","身份证","522527197008132327","无","无","否","住宅","124.00","租住行为安全隐患","","","宁房租市字第77242号","有","物业管理","框架结构","房改房","转租","8","2013/7/19","1","2017/8/15","4449","8","合格","2016/12/3","河北石家庄市辛集市旧城镇
公安消防支队","不合格","万冠","未整改"
"158","权812999142","河北石家庄市平山县杨家桥乡
","620423195512012801","庞信寻","18064849565","北京北京市房山区长阳镇
","仓库","卜该","18193076325","身份证","533224195108081765","无","有","是","住宅","108.00","租住行为安全隐患","","","苏房租市字第61450号","无","物业管理","框架结构","商品房","直租","6","2013/8/4","3","2017/3/2","5763","5","不合格","2017/9/4","天津天津市和平区南营门街道
公安消防支队","合格","祁可","无"
"159","权826716593","河北石家庄市藁城市梅花镇
","412722195909102517","潘衣局","14548970156","北京北京市房山区拱辰街道
","仓库","顾贵热","15510797123","身份证","450330197607071165","有","无","否","住宅","137.00","租住行为安全隐患","","","皖房租市字第67545号","无","物业管理","框架结构","房改房","直租","8","2010/10/1","2","2016/7/8","5365","6","合格","2018/1/24","北京北京市石景山区广宁街道
公安消防支队","合格","孔明楠","无"
"160","权828698654","河北石家庄市无极县东侯坊乡
","52242619800331292X","吴奶志","17774439874","天津天津市宁河县苗庄镇
","仓库","禹金","13211658173","身份证","130131199707292810","无","无","是","办公","78.00","设施安全隐患","","","鄂房租市字第75823号","无","物业管理","木质结构","商品房","中介型公寓","8","2014/10/15","1","2018/10/4","2264","6","合格","2018/8/13","北京北京市石景山区老山街道
公安消防支队","合格","樊竹","无"
"161","权834720971","天津天津市北辰区青光镇
","610622197706191512","康倒因","15234600036","北京北京市昌平区十三陵镇
","工商业","邹缺理","14914305634","身份证","511529196112022553","有","无","否","商业","86.00","环境安全隐患","","","津房租市字第51311号","有","物业管理","钢架结构","集资房","合租","3","2015/6/28","3","2017/1/21","4566","1","合格","2017/12/25","天津天津市宁河县板桥镇
公安消防支队","不合格","蔡浩政","已整改"
"162","权835863482","北京北京市密云县石城镇
","360202195406051288","臧性江","13910727795","天津天津市武清区曹子里镇
","工商业","昌束童","15121378454","身份证","452728199706221966","无","无","否","商业","125.00","租住行为安全隐患","","","津房租市字第85862号","无","物业管理","框架结构","房改房","转租","8","2010/7/3","1","2018/12/31","5831","6","不合格","2018/11/26","天津天津市和平区南市街道
公安消防支队","不合格","郑琛亨","已整改"
"163","权837180131","天津天津市南开区向阳路街道
","310229196309151848","范抱议","14967011910","河北石家庄市鹿泉市河北鹿泉经济开发区
","住宅","倪德黄","14957262014","身份证","370827196607092665","无","有","是","办公","136.00","租住行为安全隐患","","","湘房租市字第88312号","无","物业管理","框架结构","商品房","中介型公寓","5","2012/11/24","2","2018/10/11","2610","4","不合格","2016/2/9","北京北京市延庆县刘斌堡乡
公安消防支队","合格","魏霞融","无"
"164","权851096176","河北石家庄市辛集市新城镇
","130822197510122626","苏斗黄","17816774203","天津天津市东丽区开发区西区
","仓库","孔克优","18659238380","身份证","410329199409131118","无","有","是","商业","74.00","租住行为安全隐患","","","青房租市字第22350号","有","物业管理","砖混结构","房改房","合租","5","2014/6/29","3","2018/11/27","5003","4","不合格","2017/7/10","天津天津市河西区挂甲寺街道
公安消防支队","不合格","黄露","未整改"
"165","权862889947","北京北京市朝阳区奥运村街道
","620525199711102830","姚好导","17693581799","北京北京市海淀区苏家坨
","住宅","汪了应","17658558621","身份证","441601195103112959","无","有","否","住宅","105.00","租住行为安全隐患","","","苏房租市字第11835号","无","物业管理","木质结构","集资房","中介型公寓","3","2013/3/2","2","2017/4/29","2014","3","合格","2017/10/22","北京北京市海淀区苏家坨
公安消防支队","不合格","路君","未整改"
"166","权865741355","河北石家庄市灵寿县陈庄镇
","530428197009261367","茅黄责","18318416833","天津天津市河北区铁东路街道
","仓库","云读保","15713196918","身份证","450703199211012418","有","有","是","商业","79.00","环境安全隐患","","","津房租市字第84400号","无","物业管理","砖混结构","集资房","直租","5","2015/11/17","1","2017/3/23","4437","3","不合格","2017/1/5","天津天津市津南区长青办事处
公安消防支队","不合格","翟雪瑗","未整改"
"167","权866524322","天津天津市宁河县七里海镇
","321322197102012101","邹黄既","15816593861","北京北京市丰台区南苑街道
","仓库","项见趣","18810962988","身份证","612522199708112895","无","无","是","住宅","67.00","设施安全隐患","","","津房租市字第24420号","有","物业管理","框架结构","房改房","中介型公寓","8","2014/10/21","1","2016/6/7","3976","7","合格","2018/3/17","天津天津市滨海新区杨家泊镇
公安消防支队","不合格","侯进强","已整改"
"168","权866544730","北京北京市怀柔区长哨营满族乡
","511323196709281065","屈王等","18324870270","天津天津市南开区广开街道
","工商业","茅洋根","18988936422","身份证","411528199509021149","有","无","否","商业","126.00","设施安全隐患","","","赣房租市字第43624号","有","物业管理","砖混结构","房改房","直租","7","2012/3/25","3","2016/6/11","3865","5","不合格","2017/6/10","天津天津市津南区葛沽镇
公安消防支队","不合格","樊义承","已整改"
"169","权870109517","北京北京市延庆县大榆树镇
","620123198904232800","任跟征","13262029576","河北石家庄市长安区广安街道
","工商业","邹成奇","18253539625","身份证","510727195808241319","无","有","是","商业","90.00","环境安全隐患","","","鲁房租市字第64910号","无","物业管理","框架结构","集资房","合租","6","2013/12/23","2","2017/7/25","5601","5","不合格","2018/1/13","天津天津市静海县王口镇
公安消防支队","合格","车波言","无"
"170","权871594224","河北石家庄市赵县北王里镇
","220103198208221366","邵格惊","18942796380","北京北京市石景山区八角街道
","仓库","唐族进","18364507598","身份证","510725195801281921","无","无","否","住宅","89.00","租住行为安全隐患","","","黑房租市字第36528号","无","物业管理","砖混结构","房改房","直租","8","2015/8/31","2","2017/7/19","3073","6","合格","2018/3/8","北京北京市密云县北庄镇
公安消防支队","不合格","申纯","已整改"
"171","权871931839","北京北京市延庆县香营乡
","520221196703062243","岑眼听","13492798839","天津天津市东丽区综合保税区
","仓库","谈首军","18663219071","身份证","321283197809291383","有","有","是","办公","77.00","租住行为安全隐患","","","鄂房租市字第39626号","无","物业管理","框架-剪力墙","房改房","转租","3","2012/8/9","3","2017/12/2","4089","3","不合格","2016/2/17","天津天津市北辰区宜兴埠镇
公安消防支队","不合格","冯庆轮","未整改"
"172","权873370907","北京北京市房山区河北镇
","542623196105222585","滕森继","15132843273","河北石家庄市井陉县秀林镇
","仓库","时模赛","17161721236","身份证","430722198701281275","无","有","否","住宅","99.00","设施安全隐患","","","新房租市字第44147号","无","物业管理","框架结构","房改房","转租","7","2012/10/19","2","2016/11/29","6268","7","不合格","2017/1/2","河北石家庄市栾城县楼底镇
公安消防支队","合格","车盛平","无"
"173","权874075442","天津天津市河东区向阳楼街道
","420202196702111418","戴健右","15971024047","天津天津市蓟县下窝头镇
","仓库","彭难野","17084899431","身份证","41092219940321210X","无","无","是","住宅","145.00","租住行为安全隐患","","","冀房租市字第85238号","有","物业管理","框架-剪力墙","集资房","合租","8","2010/10/29","2","2017/2/2","1566","6","不合格","2016/4/17","河北石家庄市深泽县深泽镇
公安消防支队","合格","沈昭","无"
"174","权883114679","北京北京市朝阳区孙河
","142201199402131005","王像许","13617805928","北京北京市门头沟区斋堂镇
","工商业","窦看刚","17878846701","身份证","210102197705041419","有","有","否","住宅","139.00","租住行为安全隐患","","","辽房租市字第57239号","有","物业管理","砖混结构","房改房","中介型公寓","7","2013/5/13","3","2017/3/10","2241","5","不合格","2016/7/3","北京北京市密云县不老屯镇
公安消防支队","合格","郭燕馥","无"
"175","权884734605","北京北京市丰台区丰台街道
","452622199501032092","韦有节","14957231513","北京北京市大兴区亦庄
","工商业","许其黄","17130120216","身份证","500238199012192871","无","无","是","住宅","97.00","设施安全隐患","","","冀房租市字第23768号","有","物业管理","钢架结构","商品房","中介型公寓","5","2013/7/27","1","2017/9/24","4432","3","合格","2016/1/13","河北石家庄市新乐市邯邰镇
公安消防支队","不合格","王融惠","未整改"
"176","权895178604","河北石家庄市井陉矿区矿市街道
","513101198312301365","韦受万","15261493297","天津天津市河北区鸿顺里街道
","工商业","安吧社","15376455951","身份证","231182195712302047","有","无","否","商业","103.00","环境安全隐患","","","皖房租市字第79160号","无","物业管理","砖混结构","房改房","直租","3","2010/11/25","3","2016/8/25","6082","2","不合格","2017/2/17","北京北京市延庆县八达岭镇
公安消防支队","合格","梅芬","无"
"177","权904737180","河北石家庄市新乐市正莫镇
","431122195109162635","昌喊演","18285191750","天津天津市红桥区西沽街道
","工商业","齐归奇","18483737266","身份证","131102195206081469","有","无","否","办公","102.00","环境安全隐患","","","赣房租市字第28810号","有","物业管理","框架-剪力墙","房改房","直租","7","2012/11/30","2","2018/5/29","2752","6","不合格","2018/12/10","北京北京市密云县西田各庄镇
公安消防支队","不合格","雷彬鹏","已整改"
"178","权907055676","天津天津市宁河县俵口乡
","430623195211252815","陈现静","14920500574","天津天津市武清区运河西街道
","仓库","柳倒玩","14552844515","身份证","533523196812211125","无","有","是","商业","65.00","租住行为安全隐患","","","吉房租市字第15855号","无","物业管理","钢架结构","房改房","中介型公寓","4","2012/5/25","1","2016/11/25","3730","3","不合格","2016/3/7","北京北京市大兴区兴丰街道
公安消防支队","不合格","翟珊","未整改"
"179","权909387093","河北石家庄市栾城县郄马镇
","452626199408181225","黄什告","14520581710","北京北京市昌平区城南街道
","工商业","邵蜖伯","18445363424","身份证","450621195501121339","有","有","否","商业","140.00","租住行为安全隐患","","","苏房租市字第77716号","无","物业管理","砖混结构","房改房","直租","4","2013/10/22","1","2016/1/23","2909","4","不合格","2018/4/26","河北石家庄市藁城市廉州镇
公安消防支队","合格","蒋蓓纯","无"
"180","权915537052","天津天津市蓟县桑梓镇
","210381196504041107","元塞园","15015659893","河北石家庄市长安区谈固街道
","住宅","郑盛午","15299503621","身份证","362430195105302416","无","有","是","办公","74.00","环境安全隐患","","","浙房租市字第72546号","有","物业管理","木质结构","商品房","转租","3","2015/2/9","1","2017/4/16","1906","2","合格","2018/5/18","河北石家庄市桥东区桃园镇
公安消防支队","合格","颜明仁","无"
"181","权915685203","河北石家庄市深泽县留村乡
","44162219750518135X","堪将汽","14933370294","天津天津市西青区辛口镇
","仓库","齐们","13257030521","身份证","632222195410022140","无","有","是","住宅","109.00","设施安全隐患","","","宁房租市字第68397号","无","物业管理","钢架结构","商品房","转租","7","2012/5/9","3","2017/12/4","3511","7","不合格","2016/2/4","北京北京市通州区西集镇
公安消防支队","不合格","童乐","未整改"
"182","权922527416","河北石家庄市鹿泉市铜冶镇
","513335196301112695","毛刻","14562888447","天津天津市和平区新兴街道
","住宅","齐然欧","17263126873","身份证","622625197311102282","无","无","否","办公","103.00","环境安全隐患","","","闽房租市字第55067号","有","物业管理","框架-剪力墙","集资房","转租","3","2012/1/8","3","2017/4/12","5089","1","不合格","2017/7/7","北京北京市怀柔区九渡河镇
公安消防支队","不合格","魏江","已整改"
"183","权924670139","北京北京市西城区新街口街道
","610525198201242271","纪端托","17395799482","北京北京市昌平区阳坊镇
","工商业","杨娘救","14751900428","身份证","370103196811222666","无","无","否","住宅","93.00","设施安全隐患","","","渝房租市字第27441号","无","物业管理","木质结构","商品房","转租","5","2014/2/25","3","2017/5/2","3419","3","合格","2017/1/21","天津天津市河东区向阳楼街道
公安消防支队","合格","路胜发","无"
"184","权929184647","北京北京市延庆县旧县镇
","210905196406132191","廉食暗","17319028543","天津天津市滨海新区杨家泊镇
","仓库","姚诗通","14786207581","身份证","450332197609301595","无","无","否","办公","135.00","设施安全隐患","","","京房租市字第82622号","无","物业管理","框架结构","集资房","中介型公寓","3","2011/6/30","1","2018/5/28","3539","1","合格","2018/2/18","北京北京市丰台区南苑
公安消防支队","不合格","田克","已整改"
"185","权933827315","天津天津市宝坻区方家庄镇
","652927196201302312","时流","17610936206","河北石家庄市藁城市梅花镇
","仓库","和按","14575805402","身份证","130521198607122392","无","有","否","住宅","72.00","环境安全隐患","","","青房租市字第19001号","无","物业管理","框架结构","商品房","中介型公寓","5","2015/10/1","1","2018/4/19","5399","4","合格","2016/4/21","北京北京市丰台区云岗街道
公安消防支队","合格","万泽","无"
"186","权935680243","天津天津市宝坻区尔王庄镇
","352230196712161865","姜军武","17121969721","天津天津市滨海新区中新天津生态城
","工商业","许好客","17612629731","身份证","130302199310202417","有","无","是","商业","145.00","租住行为安全隐患","","","黑房租市字第17614号","无","物业管理","框架结构","房改房","合租","7","2013/4/20","1","2016/10/17","3907","5","不合格","2016/10/9","河北石家庄市桥东区休门街道
公安消防支队","不合格","苗芝芸","未整改"
"187","权940543315","北京北京市平谷区大兴庄镇
","352229199706081540","苏从通","14779153004","河北石家庄市鹿泉市上庄镇
","工商业","元病跑","14766531980","身份证","62282219530204196X","有","有","是","办公","111.00","设施安全隐患","","","黑房租市字第45950号","有","物业管理","木质结构","商品房","中介型公寓","8","2013/7/5","2","2016/7/21","1618","6","不合格","2017/6/9","北京北京市密云县新城子镇
公安消防支队","合格","袁咏怡","无"
"188","权951402567","河北石家庄市平山县下槐镇
","653221199109302481","赵博古","18895616716","河北石家庄市藁城市岗上镇
","工商业","谈赶识","15165201752","身份证","632625195302141355","无","有","是","商业","67.00","环境安全隐患","","","吉房租市字第71511号","有","物业管理","框架-剪力墙","集资房","中介型公寓","8","2012/11/13","3","2017/12/16","5524","8","不合格","2017/12/16","北京北京市西城区月坛街道
公安消防支队","合格","汤韵菊","无"
"189","权951534497","河北石家庄市井陉县南障城镇
","420702199502252145","苗号继","15652075061","天津天津市津南区双桥河镇
","仓库","孔根哪","14579316765","身份证","330624198609241688","无","有","是","办公","127.00","租住行为安全隐患","","","湘房租市字第12941号","无","物业管理","钢架结构","房改房","直租","3","2012/7/30","2","2017/1/29","2656","3","合格","2018/4/9","北京北京市石景山区古城街道
公安消防支队","合格","甘茂平","无"
"190","权958827439","河北石家庄市赞皇县院头镇
","130127195905142896","任室婚","14976536748","河北石家庄市晋州市周家庄乡
","仓库","韦餐义","14794318625","身份证","411002199909202635","有","有","否","住宅","63.00","环境安全隐患","","","青房租市字第65293号","无","物业管理","木质结构","房改房","中介型公寓","8","2015/2/3","3","2017/6/16","2102","8","合格","2017/4/11","天津天津市宝坻区方家庄镇
公安消防支队","不合格","吕生","未整改"
"191","权962959498","天津天津市武清区武清地毯园
","410103197603092999","酆迹首","17060935611","北京北京市门头沟区城子街道
","住宅","殷也十","13454512438","身份证","140522198807051865","无","无","是","办公","115.00","设施安全隐患","","","渝房租市字第20218号","有","物业管理","木质结构","商品房","合租","3","2011/8/27","1","2016/4/15","5532","1","不合格","2017/4/18","天津天津市东丽区综合保税区
公安消防支队","合格","申利","无"
"192","权963133121","河北石家庄市新华区天苑街道
","231024196704112636","云送疑","18343855384","北京北京市平谷区马坊
","工商业","苗居弹","15933432369","身份证","220702199610282790","有","有","否","办公","123.00","租住行为安全隐患","","","赣房租市字第51927号","无","物业管理","砖混结构","集资房","直租","5","2011/8/1","2","2017/8/5","1621","4","合格","2017/12/11","河北石家庄市井陉县南障城镇
公安消防支队","合格","喻 燕","无"
"193","权963511478","河北石家庄市桥东区桃园镇
","412828197609172647","伍于堂","15660284824","河北石家庄市赞皇县赞皇镇
","住宅","滕北美","14725232670","身份证","420102197501161389","无","无","否","商业","146.00","环境安全隐患","","","苏房租市字第57932号","有","物业管理","钢架结构","房改房","转租","5","2011/6/15","1","2016/1/30","6322","3","不合格","2016/8/11","河北石家庄市长安区跃进街道
公安消防支队","合格","周聪珊","无"
"194","权964708626","天津天津市红桥区三条石街道
","142629196107171818","廉跑常","13236084105","北京北京市西城区月坛街道
","工商业","彭准中","15950446794","身份证","210522195604191862","无","无","是","住宅","76.00","租住行为安全隐患","","","京房租市字第31765号","无","物业管理","框架-剪力墙","房改房","中介型公寓","4","2015/7/22","1","2017/3/2","4923","2","合格","2017/1/7","天津天津市河东区常州道街道
公安消防支队","合格","殷钧","无"
"195","权970229407","天津天津市北辰区天穆镇
","532929199303192520","滕工当","18027024072","河北石家庄市井陉县上安镇
","工商业","米亚姑","17021693619","身份证","520301195404182996","有","有","否","住宅","148.00","租住行为安全隐患","","","沪房租市字第67834号","有","物业管理","框架结构","集资房","合租","5","2011/7/22","1","2017/12/3","6374","5","合格","2017/4/5","北京北京市朝阳区劲松街道
公安消防支队","不合格","魏辰士","未整改"
"196","权972201951","河北石家庄市赞皇县西龙门乡
","450222197807062187","范消诗","17613458101","河北石家庄市深泽县深泽镇
","住宅","曹作每","14938381181","身份证","37020519810813184X","无","有","否","商业","103.00","租住行为安全隐患","","","吉房租市字第44902号","有","物业管理","框架-剪力墙","商品房","中介型公寓","4","2012/2/8","3","2018/9/16","4567","4","合格","2017/2/4","天津天津市西青区李七庄街道
公安消防支队","合格","魏真","无"
"197","权980527690","天津天津市宝坻区王卜庄镇
","152523195905141326","费语手","13045074222","天津天津市津南区津南开发区东区
","住宅","严区充","15950665730","身份证","340402197106122125","无","有","否","办公","98.00","租住行为安全隐患","","","贵房租市字第80246号","无","物业管理","砖混结构","房改房","直租","4","2012/10/28","2","2018/1/11","6360","4","不合格","2018/5/4","河北石家庄市桥东区休门街道
公安消防支队","不合格","李纯昭","已整改"
"198","权986678946","天津天津市宝坻区新开口镇
","340202196505102440","周恩段","17177607922","河北石家庄市桥东区东华街道
","工商业","尤嘴律","17071932173","身份证","452225195511011657","有","无","是","商业","66.00","租住行为安全隐患","","","琼房租市字第71555号","无","物业管理","砖混结构","房改房","中介型公寓","8","2013/7/16","3","2016/8/14","5854","6","合格","2017/2/18","河北石家庄市赵县前大章乡
公安消防支队","合格","管楠","无"
