"杨千河司法所","嘉兴市海盐县司法局","5","顾亨奇","15505872864","　　仙居县横溪镇安置帮教组织","承包帮教","5","熊成","15505872864","吕清","毕琬茗","330510197201171240","1972年1月17日","女","苗族","浙江省湖州市 ","八角北路杨庄小区","浙江省湖州市 ","高中","已婚","团员","无","歌手","宁波市宁海县","八角北路杨庄小区","15505872864","无","盗窃罪重","金华市武义县监狱","17年","危险性中等","2016-06-19","2019-07-07","未衔接","盗窃","否","否","是","2019-04-10","已安置","无","是","2019-05-03","职务侵占罪","柏启","2019-05-05","思想教育","帮教进行中","是","是"
"松柏司法所","杭州市富阳区司法局","9","黄思","15903130795","杭州市湖边邨安置帮教组织","合同帮教","9","狄谦","15903130795","平祥","姚琳素","330302197912052877","1979年12月5日","男","苗族","浙江省温州市 ","土桥站锦武私房菜","浙江省温州市 ","小学","已婚","中共党员","无","厨师","嘉兴市嘉善县","土桥站锦武私房菜","15903130795","无","故意杀人罪","嘉兴市秀洲区监狱","7年","危险性较高","2015-08-31","2019-05-04","未衔接","故意杀人","是","是","否","无","未安置","上级部门未批准","否","2019-04-29","故意伤害罪","汪香","2019-05-04","组织帮教安置对象参加社会公益劳动","帮教进行中","否","是"
"林峰司法所","杭州市临安区司法局","14","戚莲","13903343032","　　苍南县龙门-金城村安置帮教组织","家庭亲属帮教","0","章希","13903343032","奚飞彬","计民","330803197009145262","1970年9月14日","女","苗族","浙江省衢州市 ","十里河闽龙广场4楼美食城","浙江省衢州市 ","初中","已婚","团员","无","歌手","温州市龙湾区","十里河闽龙广场4楼美食城","13903343032","无","污染环境罪","杭州市西湖区监狱","11年","危险性较小","2017-05-02","2019-06-17","已衔接","污染环境","否","是","否","无","未安置","上级部门未批准","否","2019-03-19","贪污罪","阮宏言","2019-03-08","思想教育","帮教进行中","是","否"
"桂塘镇司法所","绍兴市柯桥区司法局","48","卫俊峰","15601512039","常山县里择祠街区安置帮教组织","帮教小组帮教","14","董心邦","15601512039","唐才发","唐元全","330322198502188088","1985年2月18日","女","汉族","浙江省温州市 ","住邦2000商务中心5号楼","浙江省温州市 ","高中","已婚","中共党员","无","程序员","宁波市奉化区","住邦2000商务中心5号楼","15601512039","无","诈骗罪","金华市武义县监狱","16年","危险性较高","2013-08-09","2019-05-20","已衔接","诈骗","是","是","否","无","未安置","上级部门未批准","否","2019-06-06","污染环境罪","昌义兴","2019-03-26","组织帮教安置对象参加社会公益劳动","帮教进行中","否","是"
"榆岭司法所","嘉兴市南湖区司法局","36","戴韵融","13208396630","绍兴市嵊州市崇仁镇安置帮教组织","家庭亲属帮教","22","任以","13208396630","费信子","齐博","330313199706056186","1997年6月5日","女","苗族","浙江省温州市 ","九棵树西路82号","浙江省温州市 ","大学","未婚","团员","无","工程师","温州市永嘉县","九棵树西路82号","13208396630","无","故意毁坏财物罪","杭州市西湖区监狱","15年","危险性较高","2018-12-25","2019-03-03","已衔接","故意毁坏财物","是","否","否","无","未安置","上级部门未批准","是","2019-02-25","非法经营罪","孙羽希","2019-07-04","法制教育","已完成帮教","是","是"
"武溪司法所","杭州市桐庐县司法局","34","邵德","13002181387","　　桐庐县梅蓉村安置帮教组织","合同帮教","3","方志","13002181387","钱亮","毛楠榕","330519197410104595","1974年10月10日","男","汉族","浙江省湖州市 ","清河毛纺路南口五彩城斜对面","浙江省湖州市 ","大学","已婚","群众","无","程序员","衢州市柯城区","清河毛纺路南口五彩城斜对面","13002181387","无","危险驾驶罪交通肇事罪","嘉兴市嘉善县监狱","19年","危险性较高","2014-07-30","2019-05-22","已衔接","危险驾驶","是","否","是","2019-06-04","已安置","无","是","2019-04-22","寻衅滋事罪","窦壮","2019-04-30","管理和监督","已完成帮教","是","否"
"比耳司法所","杭州市西湖区司法局","6","贝利清","15206012964","　　龙泉市大舍村安置帮教组织","帮教小组帮教","3","汤彪博","15206012964","葛羽希","杨广志","330926199512019065","1995年12月1日","女","汉族","浙江省舟山市 ","惠新西街4号","浙江省舟山市 ","大学","未婚","团员","无","总经理","温州市苍南县","惠新西街4号","15206012964","无","寻衅滋事罪","潮州市德清县监狱","9年","危险性较高","2016-11-27","2019-05-16","已衔接","寻衅滋事","是","是","否","无","未安置","上级部门未批准","否","2019-04-12","危险驾驶罪交通肇事罪","柏致树","2019-02-19","管理和监督","帮教进行中","是","否"
"毛坝司法所","衢州市衢江区司法局","42","戴亨奇","13000102727","杭州市五柳巷安置帮教组织","合同帮教","31","薛清","13000102727","计佳嘉","滕东文","330225197201216348","1972年1月21日","女","汉族","浙江省宁波市 ","中关村大街49号一层","浙江省宁波市 ","高中","未婚","群众","无","歌手","台州市三门县","中关村大街49号一层","13000102727","无","敲诈勒索罪","温州市永嘉县监狱","13年","危险性较高","2014-04-04","2019-07-15","已衔接","敲诈勒索","否","是","是","2019-04-20","已安置","无","是","2019-04-27","敲诈勒索罪","何成","2019-06-03","思想教育","帮教进行中","否","否"
"毛沟司法所","潮州市安吉县司法局","56","乐香","13201573689","　　龙泉市金村村安置帮教组织","合同帮教","5","黄莺","13201573689","常飞彬","伍云莲","331028199304272339","1993年4月27日","男","苗族","浙江省台州市","顺沙路电信局往北200米","浙江省台州市","小学","未婚","民主党派成员","无","作家","温州市瓯海区","顺沙路电信局往北200米","13201573689","无","强奸罪","台州市椒江区监狱","9年","危险性中等","2015-03-05","2019-07-04","已衔接","强奸","是","否","是","2019-06-18","已安置","无","是","2019-07-10","信用卡诈骗罪","席黛","2019-04-08","组织帮教安置对象参加社会公益劳动","帮教进行中","是","是"
"毛皂司法所","金华市磐安县司法局","83","禹娅琦","15007020678","　　苍南县矾山镇安置帮教组织","帮教小组帮教","25","许娟","15007020678","黄桂","时振壮","330224198412169973","1984年12月16日","男","汉族","浙江省宁波市 ","双清路双清综合楼北","浙江省宁波市 ","初中","未婚","群众","无","工程师","嘉兴市南湖区","双清路双清综合楼北","15007020678","无","非法吸收公众存款罪","宁波市海曙区监狱","18年","危险性较高","2015-10-28","2019-03-24","未衔接","非法吸收公众存款","是","是","否","无","未安置","上级部门未批准","否","2019-02-06","挪用资金罪","康盛","2019-02-26","法制教育","已完成帮教","否","否"
"民乐司法所","衢州市开化县司法局","76","米奇","15907684393","　　衢州市衢江区车塘村安置帮教组织","家庭亲属帮教","64","贺哲","15907684393","伏磊民","任岚苑","330511198410138048","1984年10月13日","女","苗族","浙江省湖州市 ","苏州街15号","浙江省湖州市 ","小学","已婚","群众","无","会计","潮州市安吉县","苏州街15号","15907684393","无","合同诈骗罪","杭州市临安区监狱","17年","危险性中等","2017-06-06","2019-03-17","已衔接","合同诈骗","是","否","是","2019-02-25","已安置","无","否","2019-02-03","故意伤害罪","水翰","2019-05-22","管理和监督","未帮教","是","否"
"民安司法所","金华市武义县司法局","19","卫钧冠","13705201183","温州市鹿城区庆年坊安置帮教组织","帮教小组帮教","1","雷志","13705201183","邬安","姜仪","330928198511044331","1985年11月4日","男","汉族","浙江省舟山市 ","天通苑国泰东三区2号楼","浙江省舟山市 ","初中","未婚","中共党员","无","警察","潮州市德清县","天通苑国泰东三区2号楼","13705201183","无","污染环境罪","宁波市北仑区监狱","9年","危险性较小","2017-03-16","2019-06-23","已衔接","污染环境","否","是","是","2019-03-06","已安置","无","否","2019-02-20","污染环境罪","安发","2019-05-04","法制教育","帮教进行中","否","否"
"水打田司法所","台州市天台县司法局","54","酆先","13502592631","　　余姚市柿林村安置帮教组织","家庭亲属帮教","3","倪以","13502592631","和军","吕祥","330520198310277598","1983年10月27日","男","汉族","浙江省湖州市 ","良乡68号","浙江省湖州市 ","小学","未婚","团员","无","老师","台州市仙居县","良乡68号","13502592631","无","盗窃罪重","金华市磐安县监狱","12年","危险性较小","2012-05-02","2019-06-26","未衔接","盗窃","否","是","否","无","未安置","上级部门未批准","是","2019-03-15","职务侵占罪","姜建家","2019-04-07","思想教育","帮教进行中","否","否"
"水田坝司法所","衢州市龙游县司法局","46","袁之","13607755596","丽水市莲都区高井弄安置帮教组织","承包帮教","44","臧毓","13607755596","秦咏卿","窦影荔","330525197512186084","1975年12月18日","女","汉族","浙江省湖州市 ","半壁店永定路乙一号院一号商业楼3层","浙江省湖州市 ","小学","未婚","中共党员","无","程序员","衢州市开化县","半壁店永定路乙一号院一号商业楼3层","13607755596","无","聚众斗殴罪","杭州市建德市监狱","10年","危险性较高","2016-11-26","2019-03-21","未衔接","聚众斗殴","否","否","否","无","未安置","上级部门未批准","是","2019-03-31","贪污罪","曹杰涛","2019-04-03","法制教育","帮教进行中","是","是"
"水田河司法所","嘉兴市秀洲区司法局","95","方士以","13402511234","　　龙泉市锦安村安置帮教组织","合同帮教","76","窦豪","13402511234","潘菊","顾敬震","330706197107074550","1971年7月7日","男","汉族","浙江省金华市 ","富力阳光美园","浙江省金华市 ","大学","已婚","群众","无","律师","温州市龙湾区","富力阳光美园","13402511234","无","挪用公款罪","台州市黄岩区监狱","10年","危险性较高","2018-11-17","2019-05-24","未衔接","挪用公款","是","是","是","2019-03-12","已安置","无","否","2019-05-24","挪用资金罪","项莎","2019-03-23","组织帮教安置对象参加社会公益劳动","未帮教","否","否"
"永茂司法所","杭州市下城区司法局","61","计若鸣","13207273708","杭州市思鑫坊安置帮教组织","帮教小组帮教","24","狄君琴","13207273708","窦明永","宋贵福","330516198901297816","1989年1月29日","男","汉族","浙江省湖州市 ","德外黄寺大街西口28号","浙江省湖州市 ","大学","已婚","团员","无","司机","金华市磐安县","德外黄寺大街西口28号","13207273708","无","非法吸收公众存款罪","宁波市鄞州区监狱","11年","危险性较小","2015-09-24","2019-03-26","已衔接","非法吸收公众存款","否","否","是","2019-05-14","已安置","无","是","2019-04-07","危险驾驶罪交通肇事罪","毕荷丹","2019-02-26","法制教育","帮教进行中","否","否"
"沙塄河司法所","衢州市常山县司法局","15","奚光天","13101101361","绍兴市越城区东浦镇安置帮教组织","帮教小组帮教","10","许策腾","13101101361","伍珠","汪香","330807197603114979","1976年3月11日","男","汉族","浙江省衢州市 ","护国寺大街67-69号","浙江省衢州市 ","大学","未婚","群众","无","歌手","金华市婺城区","护国寺大街67-69号","13101101361","无","贪污罪","杭州市余杭区监狱","8年","危险性较小","2018-12-31","2019-02-09","未衔接","贪污","否","否","否","无","未安置","上级部门未批准","是","2019-06-03","污染环境罪","葛影荔","2019-04-16","帮助帮教对象解决困难","未帮教","是","是"
"沱江司法所","台州市黄岩区司法局","99","魏兴","13403212195","　　宁波市鄞州区新庄村安置帮教组织","合同帮教","93","吴振壮","13403212195","吴策腾","郎燕彩","330119199710072083","1997年10月7日","女","汉族","浙江省杭州市 ","朝内南小街139号","浙江省杭州市 ","初中","未婚","民主党派成员","无","厨师","杭州市余杭区","朝内南小街139号","13403212195","无","盗窃罪重","金华市武义县监狱","13年","危险性较高","2018-05-29","2019-06-13","已衔接","盗窃","否","否","是","2019-05-11","已安置","无","否","2019-06-15","故意杀人罪","平行时","2019-06-21","帮助帮教对象解决困难","帮教进行中","是","否"
"河头司法所","温州市平阳县司法局","87","项纨仪","13105296259","　　安吉县孝丰镇安置帮教组织","家庭亲属帮教","54","马凝晓","13105296259","袁爽","项裕","331014197301168268","1973年1月16日","女","汉族","浙江省台州市","平房乡黄杉木店路产业园区4号院106室","浙江省台州市","大学","已婚","中共党员","无","歌手","宁波市象山县","平房乡黄杉木店路产业园区4号院106室","13105296259","无","故意杀人罪","台州市黄岩区监狱","5年","危险性较高","2018-02-19","2019-06-17","已衔接","故意杀人","是","否","否","无","未安置","上级部门未批准","否","2019-07-13","合同诈骗罪","席勤","2019-03-16","组织帮教安置对象参加社会公益劳动","未帮教","否","是"
"河溪司法所","杭州市下城区司法局","88","赵德","13103674628","　　桐庐县徐畈村安置帮教组织","帮教小组帮教","52","谈婷姣","13103674628","鲍福","蓝毓","330927199102221214","1991年2月22日","男","汉族","浙江省舟山市 ","海淀街道海淀路23号","浙江省舟山市 ","小学","未婚","民主党派成员","无","律师","绍兴市越城区","海淀街道海淀路23号","13103674628","无","盗窃罪重","台州市天台县监狱","4年","危险性较小","2017-01-03","2019-03-07","已衔接","盗窃","是","否","否","无","未安置","上级部门未批准","否","2019-07-10","诈骗罪","郝生龙","2019-03-10","思想教育","已完成帮教","否","是"
"河蓬司法所","杭州市富阳区司法局","75","萧蕊薇","13903953875","　　永康市舟山村安置帮教组织","帮教小组帮教","1","戚超","13903953875","茅光天","褚毅","330609199106254287","1991年6月25日","女","汉族","浙江省绍兴市 ","慧景路天客隆斜对面","浙江省绍兴市 ","高中","未婚","群众","无","会计","潮州市南浔区","慧景路天客隆斜对面","13903953875","无","婚罪非法拘禁罪","杭州市富阳区监狱","8年","危险性较高","2012-05-07","2019-02-28","未衔接","婚","否","否","是","2019-06-21","已安置","无","否","2019-04-28","故意杀人罪","乐宜可","2019-05-12","帮助帮教对象解决困难","未帮教","是","是"
"泗县司法局草沟司法所","嘉兴市嘉善县司法局","23","奚达安","13407380201","大盘山中的明清古村落安置帮教组织","合同帮教","8","窦广志","13407380201","余坚和","凤舒","330116197211264872","1972年11月26日","男","汉族","浙江省杭州市 ","顺三条与横六条交叉口西南角","浙江省杭州市 ","初中","未婚","群众","无","企业老板","绍兴市上虞区","顺三条与横六条交叉口西南角","13407380201","无","聚众斗殴罪","宁波市海曙区监狱","9年","危险性中等","2016-01-25","2019-04-16","已衔接","聚众斗殴","否","否","否","无","未安置","上级部门未批准","是","2019-03-10","故意伤害罪","马和","2019-06-25","帮助帮教对象解决困难","已完成帮教","否","是"
"泽家司法所","温州市瓯海区司法局","42","钱洁梅","15207382510","　　景宁畲族自治县高演村安置帮教组织","承包帮教","10","李涛","15207382510","花善","项政谦","330507198707044180","1987年7月4日","女","汉族","浙江省湖州市 ","广泽路望京花园小区214号","浙江省湖州市 ","小学","已婚","群众","无","画家","潮州市吴兴区","广泽路望京花园小区214号","15207382510","无","信用卡诈骗罪","台州市仙居县监狱","2年","危险性较高","2016-10-04","2019-04-10","未衔接","信用卡诈骗","是","否","否","无","未安置","上级部门未批准","否","2019-07-07","婚罪非法拘禁罪","殷志","2019-05-23","法制教育","已完成帮教","是","是"
"洗洛司法所","宁波市鄞州区司法局","19","邵枫芸","15801783308","海宁市横头街安置帮教组织","家庭亲属帮教","8","狄斌","15801783308","廉雁蓓","窦雅","330701199707069330","1997年7月6日","男","汉族","浙江省金华市 ","东直门外大街42号三层","浙江省金华市 ","初中","已婚","民主党派成员","无","老师","台州市椒江区","东直门外大街42号三层","15801783308","无","非法吸收公众存款罪","杭州市江干区监狱","4年","危险性较高","2014-04-22","2019-05-09","已衔接","非法吸收公众存款","否","否","否","无","未安置","上级部门未批准","否","2019-03-21","盗窃罪重","华欢霄","2019-04-02","思想教育","帮教进行中","是","否"
"洗溪司法所","金华市磐安县司法局","14","董妍","13300937969","　　建德市上吴方村安置帮教组织","家庭亲属帮教","4","鲍国胜","13300937969","严才发","陈轮翰","330814197008288075","1970年8月28日","男","傣族","浙江省衢州市 ","长兴路12号中体奥园一区","浙江省衢州市 ","大学","未婚","群众","无","律师","温州市永嘉县","长兴路12号中体奥园一区","13300937969","无","盗窃罪重","嘉兴市南湖区监狱","4年","危险性中等","2014-11-07","2019-03-06","已衔接","盗窃","是","是","否","无","未安置","上级部门未批准","是","2019-07-12","故意杀人罪","庞福","2019-07-13","帮助帮教对象解决困难","未帮教","是","是"
"洗车司法所","衢州市柯城区司法局","88","冯兴","15807973859","温州市鹿城区城西街安置帮教组织","帮教小组帮教","24","钱海","15807973859","明凡","朱建家","330401199005027719","1990年5月2日","男","汉族","浙江省嘉兴市","樱花园三区28楼","浙江省嘉兴市","小学","未婚","团员","无","律师","杭州市萧山区","樱花园三区28楼","15807973859","无","合同诈骗罪","温州市文成县监狱","16年","危险性较小","2014-09-08","2019-02-09","已衔接","合同诈骗","是","否","是","2019-04-07","已安置","无","是","2019-05-07","非法吸收公众存款罪","谈政谦","2019-04-28","组织帮教安置对象参加社会公益劳动","未帮教","否","否"
"洛塔司法所","台州市路桥区司法局","1","贺纯毓","15105576142","丽水市莲都区刘祠堂背安置帮教组织","家庭亲属帮教","0","薛健世","15105576142","安家","廉松善","330517199405217796","1994年5月21日","男","汉族","浙江省湖州市 ","三里河路41号，甘家口大厦南侧200米路西","浙江省湖州市 ","初中","未婚","中共党员","无","工程师","杭州市淳安县","三里河路41号，甘家口大厦南侧200米路西","15105576142","无","敲诈勒索罪","杭州市江干区监狱","14年","危险性中等","2014-01-25","2019-02-07","未衔接","敲诈勒索","否","否","是","2019-06-02","已安置","无","是","2019-04-28","聚众斗殴罪","张翠雅","2019-07-01","组织帮教安置对象参加社会公益劳动","已完成帮教","是","是"
"浦市司法所","杭州市桐庐县司法局","35","王进","13705271328","　　桐庐县翙岗村安置帮教组织","合同帮教","20","郎柔","13705271328","吴之","董云莲","330323197303144875","1973年3月14日","男","汉族","浙江省温州市 ","永旺珠江摩尔大厦8号楼底商","浙江省温州市 ","初中","未婚","群众","无","歌手","杭州市建德市","永旺珠江摩尔大厦8号楼底商","13705271328","无","敲诈勒索罪","台州市椒江区监狱","6年","危险性中等","2017-06-08","2019-03-22","已衔接","敲诈勒索","是","是","否","无","未安置","上级部门未批准","否","2019-03-06","妨害公务罪","鲍茂进","2019-04-18","组织帮教安置对象参加社会公益劳动","未帮教","是","否"
"海北头司法所","潮州市德清县司法局","93","李嘉","15608016928","　　兰溪市游埠镇安置帮教组织","承包帮教","5","曹明永","15608016928","严莉桂","褚振壮","330603199612172934","1996年12月17日","男","汉族","浙江省绍兴市 ","张郭庄17号","浙江省绍兴市 ","大学","未婚","中共党员","无","总经理","杭州市萧山区","张郭庄17号","15608016928","无","强奸罪","杭州市西湖区监狱","9年","危险性较小","2014-05-05","2019-03-20","未衔接","强奸","否","否","否","无","未安置","上级部门未批准","是","2019-07-11","贪污罪","和辉力","2019-04-16","组织帮教安置对象参加社会公益劳动","帮教进行中","是","否"
"涡阳县司法局城东司法所","台州市黄岩区司法局","19","殷琳素","15603645187","金华市磐安县双峰乡大皿村安置帮教组织","承包帮教","15","毕晨辰","15603645187","孔翔旭","窦亮","330316198210076804","1982年10月7日","女","汉族","浙江省温州市 ","静安里党校路3号","浙江省温州市 ","大学","已婚","中共党员","无","警察","绍兴市上虞区","静安里党校路3号","15603645187","无","污染环境罪","杭州市建德市监狱","4年","危险性中等","2012-09-08","2019-07-05","未衔接","污染环境","否","是","否","无","未安置","上级部门未批准","是","2019-06-02","非法吸收公众存款罪","费才发","2019-05-12","管理和监督","已完成帮教","是","否"
"润雅司法所","嘉兴市南湖区司法局","83","祝进","15707918992","杭州市中山南路-十五奎巷安置帮教组织","承包帮教","4","酆颖","15707918992","皮影荔","任克伦","331001198611254928","1986年11月25日","女","苗族","浙江省台州市","大井桥南202号","浙江省台州市","初中","已婚","团员","无","歌手","杭州市桐庐县","大井桥南202号","15707918992","无","故意伤害罪","潮州市南浔区监狱","17年","危险性较高","2016-05-06","2019-05-07","未衔接","故意伤害","否","是","是","2019-05-10","已安置","无","否","2019-04-07","开设赌场罪","花轮翰","2019-07-09","思想教育","未帮教","否","否"
"淮北市杜集区司法局朔里司法所","宁波市海曙区司法局","31","贺坚和","15506892450","金华市义乌市佛堂镇倍磊村安置帮教组织","家庭亲属帮教","21","康炎德","15506892450","滕泽","姚可","330201197301168086","1973年1月16日","女","汉族","浙江省宁波市 ","三里屯幸福三村五巷","浙江省宁波市 ","小学","已婚","群众","无","画家","衢州市开化县","三里屯幸福三村五巷","15506892450","无","故意伤害罪","温州市文成县监狱","17年","危险性中等","2012-09-26","2019-04-12","未衔接","故意伤害","否","是","否","无","未安置","上级部门未批准","是","2019-05-24","污染环境罪","酆裕","2019-04-19","帮助帮教对象解决困难","已完成帮教","否","是"
"清水坪司法所","金华市浦江县司法局","67","杨茗","15303634770","　　缙云县黄碧村安置帮教组织","帮教小组帮教","20","汪维启","15303634770","毛新","姜朗伯","330313197012289936","1970年12月28日","男","汉族","浙江省温州市 ","机场北街8号院2幢航港国际大厦","浙江省温州市 ","高中","已婚","群众","无","工程师","嘉兴市秀洲区","机场北街8号院2幢航港国际大厦","15303634770","无","诈骗罪","衢州市开化县监狱","18年","危险性较小","2018-04-14","2019-02-25","未衔接","诈骗","是","是","是","2019-04-20","已安置","无","否","2019-05-14","职务侵占罪","毛健世","2019-07-12","法制教育","未帮教","是","否"
"滋润司法所","杭州市桐庐县司法局","56","尹凝晓","13407807207","台州市温岭市箬山镇安置帮教组织","家庭亲属帮教","51","戴眉","13407807207","湛艺","米才发","330324197808268919","1978年8月26日","男","汉族","浙江省温州市 ","马连道南街1号附近","浙江省温州市 ","小学","未婚","群众","无","会计","台州市椒江区","马连道南街1号附近","13407807207","无","职务侵占罪","宁波市北仑区监狱","14年","危险性较高","2015-10-23","2019-03-03","已衔接","职务侵占","是","否","否","无","未安置","上级部门未批准","是","2019-05-03","故意毁坏财物罪","蓝江超","2019-03-29","思想教育","帮教进行中","否","是"
"潭溪司法所","台州市三门县司法局","35","张信子","13402773203","　　宁波市鄞州区蜜岩村安置帮教组织","家庭亲属帮教","22","喻东文","13402773203","汤冠","顾婉娴","330602198605232982","1986年5月23日","女","苗族","浙江省绍兴市 ","花园路甲2号院4号楼","浙江省绍兴市 ","高中","已婚","中共党员","无","会计","温州市鹿城区","花园路甲2号院4号楼","13402773203","无","贪污罪","台州市天台县监狱","11年","危险性较高","2018-07-26","2019-02-18","已衔接","贪污","是","否","是","2019-02-13","已安置","无","否","2019-04-08","寻衅滋事罪","穆影荔","2019-05-13","帮助帮教对象解决困难","未帮教","否","否"
"灵溪司法所","宁波市江北区司法局","8","彭武新","15303337791","　　遂昌县蕉川村安置帮教组织","承包帮教","2","苏达安","15303337791","韩刚","李玉","330305198111221187","1981年11月22日","女","汉族","浙江省温州市 ","香山一棵松29号","浙江省温州市 ","小学","未婚","群众","无","警察","杭州市桐庐县","香山一棵松29号","15303337791","无","故意杀人罪","宁波市镇海区监狱","13年","危险性较小","2017-07-07","2019-05-10","已衔接","故意杀人","否","是","是","2019-06-20","已安置","无","否","2019-05-09","职务侵占罪","席元全","2019-04-29","思想教育","已完成帮教","是","否"
"牛心堡司法所","杭州市拱墅区司法局","83","窦壮","13201143856","　　开化县马金镇安置帮教组织","帮教小组帮教","12","邵素","13201143856","周冠","萧会思","330327197006097656","1970年6月9日","男","汉族","浙江省温州市 ","雅成一里19号楼世丰国际大厦2层","浙江省温州市 ","初中","未婚","中共党员","无","作家","金华市金东区","雅成一里19号楼世丰国际大厦2层","13201143856","无","敲诈勒索罪","嘉兴市秀洲区监狱","3年","危险性较高","2013-04-10","2019-04-27","已衔接","敲诈勒索","否","是","是","2019-03-07","已安置","无","是","2019-03-23","非法经营罪","谢影荔","2019-07-14","思想教育","帮教进行中","是","是"
"猫儿司法所","绍兴市上虞区司法局","67","禹爽","15304150552","　　江山市张村村安置帮教组织","家庭亲属帮教","15","马毅","15304150552","闵中","安梁栋","330116198003066590","1980年3月6日","男","汉族","浙江省杭州市 ","北新华街96号","浙江省杭州市 ","高中","已婚","团员","无","总经理","嘉兴市南湖区","北新华街96号","15304150552","无","寻衅滋事罪","衢州市常山县监狱","3年","危险性较高","2015-03-21","2019-05-13","已衔接","寻衅滋事","是","否","否","无","未安置","上级部门未批准","否","2019-02-07","诈骗罪","郑冠","2019-04-25","管理和监督","已完成帮教","否","是"
"玉井司法所","宁波市镇海区司法局","31","魏震","13202466618","湖州市德清县新市镇安置帮教组织","合同帮教","14","陶先","13202466618","卜伯","祁娜","331025198512224135","1985年12月22日","男","傣族","浙江省台州市","楼梓庄路87号附近","浙江省台州市","大学","未婚","团员","无","程序员","台州市路桥区","楼梓庄路87号附近","13202466618","无","诈骗罪","宁波市镇海区监狱","16年","危险性较高","2013-01-28","2019-03-18","已衔接","诈骗","否","否","是","2019-06-05","已安置","无","是","2019-07-01","强奸罪","蓝诚先","2019-06-16","组织帮教安置对象参加社会公益劳动","未帮教","是","是"
"界首市司法局泉阳司法所","潮州市南浔区司法局","3","庞毅","15600682800","金华市浦江县虞宅乡新光村安置帮教组织","家庭亲属帮教","3","宋心邦","15600682800","贺谦","周敬震","330502197708144356","1977年8月14日","男","汉族","浙江省湖州市 ","万泉河路小南庄400号龙都宾馆院内","浙江省湖州市 ","初中","未婚","民主党派成员","无","总经理","温州市平阳县","万泉河路小南庄400号龙都宾馆院内","15600682800","无","诈骗罪","潮州市南浔区监狱","17年","危险性中等","2015-03-24","2019-05-09","已衔接","诈骗","是","是","否","无","未安置","上级部门未批准","是","2019-03-18","诈骗罪","茅若鸣","2019-03-15","管理和监督","未帮教","是","否"
"白堂司法所","杭州市滨江区司法局","35","于宏言","15601315278","杭州市临安市河桥乡安置帮教组织","承包帮教","19","韦锦黛","15601315278","彭建家","窦澜","330827198905216042","1989年5月21日","女","汉族","浙江省衢州市 ","慈云寺住邦2000二号楼湘彤美食城","浙江省衢州市 ","初中","已婚","团员","无","警察","潮州市德清县","慈云寺住邦2000二号楼湘彤美食城","15601315278","无","非法吸收公众存款罪","杭州市建德市监狱","7年","危险性较小","2017-04-04","2019-06-01","已衔接","非法吸收公众存款","否","否","是","2019-06-17","已安置","无","否","2019-05-19","挪用公款罪","禹钧冠","2019-03-14","法制教育","帮教进行中","是","是"
"白头里司法所","温州市苍南县司法局","5","明妹","13407425243","　　丽水市莲都区碧湖镇安置帮教组织","合同帮教","0","柳星","13407425243","计仁","席波宁","330722199702288953","1997年2月28日","男","汉族","浙江省金华市 ","东直门外斜街察慈小区11号楼","浙江省金华市 ","小学","未婚","民主党派成员","无","老师","潮州市德清县","东直门外斜街察慈小区11号楼","13407425243","无","妨害公务罪","台州市天台县监狱","19年","危险性较高","2018-03-09","2019-03-16","未衔接","妨害公务","是","否","是","2019-04-07","已安置","无","否","2019-02-08","信用卡诈骗罪","和先","2019-04-08","思想教育","已完成帮教","否","否"
"白羊溪司法所","衢州市柯城区司法局","40","曹宁","15801144088","　　宁波市鄞州区走马塘村安置帮教组织","帮教小组帮教","28","曹天","15801144088","柏功","钱莲","330726197603271434","1976年3月27日","男","傣族","浙江省金华市 ","安贞西里四区甲1号北侧1楼","浙江省金华市 ","高中","已婚","民主党派成员","无","会计","衢州市柯城区","安贞西里四区甲1号北侧1楼","15801144088","无","污染环境罪","金华市武义县监狱","3年","危险性较高","2014-11-24","2019-07-11","未衔接","污染环境","否","是","否","无","未安置","上级部门未批准","否","2019-07-11","妨害公务罪","汪明永","2019-03-03","思想教育","已完成帮教","是","是"
"白马石司法所","宁波市奉化区司法局","67","周树","13200206671","杭州市富阳市新登镇安置帮教组织","合同帮教","23","潘璧璐","13200206671","和洁梅","袁艳","330507197905239891","1979年5月23日","男","傣族","浙江省湖州市 ","苹果园小白羊超市南侧","浙江省湖州市 ","大学","未婚","民主党派成员","无","厨师","温州市泰顺县","苹果园小白羊超市南侧","13200206671","无","开设赌场罪","温州市永嘉县监狱","4年","危险性较高","2016-10-27","2019-06-07","已衔接","开设赌场","是","是","否","无","未安置","上级部门未批准","是","2019-07-07","故意伤害罪","彭绍功","2019-04-12","思想教育","未帮教","否","是"
"盐井司法所","杭州市余杭区司法局","85","彭克伦","13408530994","杭州市安家塘安置帮教组织","家庭亲属帮教","81","许荷丹","13408530994","伏豪","余思","330104199105185329","1991年5月18日","女","汉族","浙江省杭州市 ","王府井大街218-3号新天地宾馆一层","浙江省杭州市 ","高中","已婚","民主党派成员","无","工程师","台州市黄岩区","王府井大街218-3号新天地宾馆一层","13408530994","无","婚罪非法拘禁罪","金华市婺城区监狱","12年","危险性较小","2016-06-30","2019-03-09","已衔接","婚","否","否","否","无","未安置","上级部门未批准","是","2019-03-23","婚罪非法拘禁罪","昌成","2019-04-07","思想教育","已完成帮教","否","否"
