"张科","张科","341002198703115233","1987-03-11","女","汉族","广东省秀兰市","广东省秀兰市海陵李街E座 346800","广东省秀兰市","本科","已婚","团员","无","无业","山东省晨市","山东省晨市黄浦拉萨路i座 983455","18891656179","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","968d105fff81407097c1bcd4867c7d4b","监狱转接","缓刑","盗窃","脱逃史","涉黑","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","刘鹏","男","620111197204158670","1972-04-15","成员","慈溪市","15592524809","浙江省南郊监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
"宣玉芳","宣玉芳","341126195805102567","1958-05-10","女","汉族","江苏省玉兰市","江苏省玉兰市吉区梧州路L座 551239","江苏省玉兰市","专科","未婚","群众","无","个体","安徽省军市","安徽省军市高港王街G座 858019","13498193218","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","12e42dbea1d54b7a88cc45d6a9ba0d23","监狱转接","缓刑","盗窃","脱逃史","涉黑","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","刘敏","男","610115199801087723","1998-01-08","组长","诸暨市","14705798863","浙江省第四监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"王春频","王春频","341503194401210628","1944-01-21","男","汉族","四川省西安市","四川省西安市浔阳叶路i座 981510","四川省西安市","专科","未婚","党员","无","职工","湖北省琳市","湖北省琳市城北宋街v座 276635","13930046096","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JXKCID00000000000000000000002607","监狱转接","缓刑","抢劫","吸毒史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","刘淑英","男","150826199503118424","1995-03-11","成员","平湖市","13871575373","浙江省第四监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"郑祥琤","郑祥琤","341521194307160241","1943-07-16","女","汉族","福建省柳州市","福建省柳州市安次石街p座 836231","福建省柳州市","硕士研究生","已婚","群众","无","无业","海南省林市","海南省林市山亭刘街H座 281284","18540564638","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","1f546ac9170447f286add1aa5c65f26e","监狱转接","缓刑","抢劫","吸毒史","涉毒","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","郭勇","女","652201195110026467","1951-10-02","成员","湖州市","13693486938","浙江省第四监狱","1","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"刘爱玉","刘爱玉","341521196204207868","1962-04-20","女","汉族","江西省巢湖市","江西省巢湖市沈北新萧街m座 203623","江西省巢湖市","硕士研究生","未婚","团员","无","个体","陕西省六盘水市","陕西省六盘水市翔安惠州街g座 394287","14772233922","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","5258b1ff264849e4a7a8817a73ee0cc9","监狱转接","缓刑","盗窃","吸毒史","涉赌","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","徐玉珍","女","620924199407254042","1994-07-25","组长","乐清市","18947723944","浙江省第四监狱","1","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"王高强","王高强","341602199111025434","1991-11-02","男","汉族","湖南省刚市","湖南省刚市城北乌鲁木齐路v座 794623","湖南省刚市","博士研究生","未婚","团员","无","职工","陕西省福州市","陕西省福州市高港李街b座 745923","13049284839","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000000579","监狱转接","缓刑","抢劫","脱逃史","涉赌","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","邹丹丹","男","210112198906072507","1989-06-07","成员","天台县","18590090767","浙江省乔司监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"陈佶","陈佶","350105195503093545","1955-03-09","男","汉族","湖北省银川市","湖北省银川市锡山邓街P座 573238","湖北省银川市","本科","未婚","群众","无","个体","湖北省荣市","湖北省荣市萧山哈尔滨街g座 392410","13495684285","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000000770","监狱转接","缓刑","抢劫","吸毒史","涉毒","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","郭超","女","420921199210302024","1992-10-30","成员","临海市","13235409230","浙江省西郊监狱","1","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"张辉满","张辉满","350426198405316380","1984-05-31","女","汉族","贵州省汕尾市","贵州省汕尾市山亭赵路W座 585222","贵州省汕尾市","博士研究生","已婚","团员","无","个体","云南省晶市","云南省晶市静安惠州街O座 519276","15572747460","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000001564","监狱转接","假释","抢劫","吸毒史","涉毒","是","假释","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","周志强","女","430724199312163045","1993-12-16","成员","玉环市","15678714428","浙江省第二监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
"陈德海","陈德海","350426198507234781","1985-07-23","男","汉族","山西省贵阳市","山西省贵阳市秀英马鞍山路Q座 463731","山西省贵阳市","硕士研究生","未婚","团员","无","个体","海南省拉萨市","海南省拉萨市南湖牛路c座 924227","13303266136","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","8607b5584c6242e9ad67e4e7583d3c73","监狱转接","缓刑","抢劫","自杀史","涉赌","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","薄博","女","451030193003148227","1930-03-14","组长","义乌市","14712347596","浙江省南郊监狱","1","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"卢军苗","卢军苗","350603194309051368","1943-09-05","女","汉族","江苏省伟市","江苏省伟市锡山哈尔滨路z座 512666","江苏省伟市","博士研究生","离异","群众","无","职工","河南省淑珍市","河南省淑珍市江北农街V座 627159","18095012994","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JHKCID00000000000000000000001432","监狱转接","缓刑","抢劫","脱逃史","涉赌","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","李丹","男","110200196108271616","1961-08-27","组长","东阳市","15772263865","浙江省第六监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"周建良","周建良","350624194304087515","1943-04-08","男","汉族","江苏省哈尔滨市","江苏省哈尔滨市友好南宁街F座 301226","江苏省哈尔滨市","硕士研究生","已婚","党员","无","个体","广东省呼和浩特市","广东省呼和浩特市锡山张街B座 203423","18968784573","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","206dd38ea7c040fb82f0dc745f3b121a","监狱转接","缓刑","抢劫","脱逃史","涉赌","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","史桂珍","女","150104199212121571","1992-12-12","组长","嵊州市","13323947644","浙江省第二监狱","1","差","差","0","无","暂无","全部纠正","无","无","否","无"
"李少杰","李少杰","350800196711066181","1967-11-06","男","汉族","江苏省玲市","江苏省玲市孝南海门街m座 826860","江苏省玲市","博士研究生","未婚","党员","无","职工","福建省石家庄市","福建省石家庄市淄川周路L座 186373","13086653403","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","38b0ac6ed8264367870fad833695ffba","监狱转接","缓刑","抢劫","脱逃史","涉毒","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","曹桂芳","女","510700195403279693","1954-03-27","组长","桐乡市","13181127635","浙江省乔司监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"吴采青","吴采青","350922199111020898","1991-11-02","男","汉族","四川省涛市","四川省涛市淄川李街h座 482467","四川省涛市","本科","已婚","党员","无","职工","福建省玉华市","福建省玉华市兴山陈路H座 646577","13766101187","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","4a1abbd890734817bfeefa0e3dadf9db","监狱转接","暂予监外执行","抢劫","脱逃史","涉黑","是","暂予监外执行","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","张岩","男","620523195612228138","1956-12-22","成员","义乌市","13513537275","浙江省第四监狱","1","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"李白龙","李白龙","360430194601088280","1946-01-08","女","汉族","江苏省桂英市","江苏省桂英市高明陈路l座 694394","江苏省桂英市","专科","离异","团员","无","个体","海南省辽阳市","海南省辽阳市六枝特袁路K座 266460","18608744139","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","3de7091e515b493c993dbdae8a31e644","监狱转接","缓刑","盗窃","自杀史","涉毒","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","黄琳","女","330703195402120774","1954-02-12","成员","南湖区","15338996128","浙江省第六监狱","1","差","差","0","无","暂无","全部纠正","无","无","否","无"
"李雄军","李雄军","360481196606018248","1966-06-01","男","汉族","甘肃省娜市","甘肃省娜市东城济南街G座 470131","甘肃省娜市","博士研究生","已婚","党员","无","无业","福建省辛集市","福建省辛集市南湖白路t座 347575","14745703365","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","c52ff0d8db4647b193a861d4f45cf4fe","监狱转接","缓刑","盗窃","自杀史","涉黑","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","朱秀云","女","140624198208309367","1982-08-30","成员","缙云县","18511970729","浙江省乔司监狱","1","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"徐暾","徐暾","360725195308082242","1953-08-08","女","汉族","河南省长春市","河南省长春市锡山永安路H座 325446","河南省长春市","博士研究生","已婚","团员","无","职工","河北省丹丹市","河北省丹丹市永川吴街n座 296033","13844496126","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JHKCID00000000000000000000000415","监狱转接","缓刑","抢劫","自杀史","涉毒","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","叶成","男","150502195605229509","1956-05-22","组长","金华市","18694728974","浙江省东郊监狱","1","差","差","0","无","暂无","全部纠正","无","无","否","无"
"洪鸥","洪鸥","360733199001103684","1990-01-10","男","汉族","广东省天津市","广东省天津市双滦门街M座 838311","广东省天津市","专科","未婚","党员","无","无业","四川省拉萨市","四川省拉萨市涪城张路e座 103546","15328989048","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000002773","监狱转接","缓刑","盗窃","自杀史","涉黑","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","程秀云","女","420506193112289425","1931-12-28","成员","临海市","18914901508","浙江省西郊监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
"叶可","叶可","361026199211077911","1992-11-07","女","汉族","贵州省秀荣市","贵州省秀荣市璧山范路c座 985093","贵州省秀荣市","专科","已婚","党员","无","无业","安徽省阜新市","安徽省阜新市西夏余街K座 702850","13941259597","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","ff7a283d4cad4ea0851a3b8f319c3d64","监狱转接","缓刑","盗窃","吸毒史","涉黑","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","祁帅","男","530700197412033321","1974-12-03","成员","德清县","18550515226","浙江省第六监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"姚天君","姚天君","370203198512122555","1985-12-12","女","汉族","云南省哈尔滨市","云南省哈尔滨市滨城海门街e座 169941","云南省哈尔滨市","硕士研究生","未婚","群众","无","个体","河北省强县沙市","河北省强县沙市董街n座 597014","13668154811","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","36f69e0e36a54a03a1e2ea14d6eac484","监狱转接","缓刑","盗窃","自杀史","涉赌","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","王勇","男","421303199707200782","1997-07-20","成员","长兴县","13905042572","浙江省第二监狱","1","差","差","0","无","暂无","全部纠正","无","无","否","无"
"刘华苗","刘华苗","370321199206123865","1992-06-12","女","汉族","安徽省成市","安徽省成市西夏李街s座 568365","安徽省成市","博士研究生","已婚","群众","无","无业","贵州省想市","贵州省想市蓟州广州路h座 243538","15229383081","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","6e160eee82a94df78a1391ebdfdac0ce","监狱转接","缓刑","盗窃","脱逃史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","熊春梅","女","450326193901316545","1939-01-31","成员","余姚市","14544242260","浙江省第四监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"厉初东","厉初东","370403199609129538","1996-09-12","男","汉族","贵州省张家港市","贵州省张家港市长寿南昌路T座 641965","贵州省张家港市","博士研究生","未婚","群众","无","职工","甘肃省丽娟市","甘肃省丽娟市徐汇朱路a座 925604","13038258462","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","0c9755d1f2ff43a3bf29c91b6fa76ba0","监狱转接","缓刑","盗窃","袭警史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","张丽丽","女","610112198202197309","1982-02-19","组长","新昌县","13769834734","浙江省第六监狱","0","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"颜林挺","颜林挺","370501193202150092","1932-02-15","女","汉族","湖北省潮州市","湖北省潮州市锡山尹街e座 699073","湖北省潮州市","博士研究生","离异","党员","无","个体","贵州省昆明市","贵州省昆明市花溪蒋街s座 631390","15102838260","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000001857","监狱转接","缓刑","抢劫","吸毒史","涉毒","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","王雪梅","女","411701194606076262","1946-06-07","组长","温岭市","15213261051","浙江省第四监狱","1","良好","差","0","无","暂无","全部纠正","无","无","否","无"
"唐真国","唐真国","370786193908132499","1939-08-13","男","汉族","陕西省雪梅市","陕西省雪梅市滨城嘉禾街P座 753449","陕西省雪梅市","博士研究生","已婚","党员","无","职工","山东省太原市","山东省太原市永川惠州街L座 431108","13699555312","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","8bc912448c50444c8afadcd9e9b1f08b","监狱转接","缓刑","抢劫","脱逃史","涉赌","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","石鑫","女","610921199611211911","1996-11-21","成员","秀洲区","15799101042","浙江省南郊监狱","1","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"樊海龙","樊海龙","370811196801308034","1968-01-30","男","汉族","陕西省合山市","陕西省合山市高明孟街A座 339635","陕西省合山市","专科","未婚","党员","无","无业","安徽省香港市","安徽省香港市沈北新张家港街E座 685052","15934069149","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","8043013c28c748ee81a44cb24fa92ca7","监狱转接","管制","抢劫","吸毒史","涉赌","否","管制","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","王想","女","331122197810012988","1978-10-01","成员","东阳市","13980746800","浙江省乔司监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"邵铁权","邵铁权","370826199203211935","1992-03-21","女","汉族","贵州省桂兰市","贵州省桂兰市上街永安街p座 487122","贵州省桂兰市","博士研究生","已婚","党员","无","职工","湖南省合肥市","湖南省合肥市江北乌鲁木齐街U座 851545","18219370298","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","39e483dd29b441bfa6ff86ac1a931d0d","监狱转接","缓刑","抢劫","袭警史","涉赌","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","杨柳","男","450224198406271333","1984-06-27","成员","柯桥区","15293757449","浙江省东郊监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"吴云仙","吴云仙","370831197601059299","1976-01-05","男","汉族","山西省佛山市","山西省佛山市江北南宁路a座 339491","山西省佛山市","专科","离异","团员","无","无业","甘肃省太原市","甘肃省太原市魏都陈街h座 250735","13502011253","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","334a173a0f0541f68561b140de2903a3","监狱转接","缓刑","抢劫","吸毒史","涉赌","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","刘颖","男","130227196110191512","1961-10-19","成员","桐乡市","18525893710","浙江省第六监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"吴未","吴未","370832198909152140","1989-09-15","女","汉族","甘肃省霞市","甘肃省霞市崇文昝路H座 987564","甘肃省霞市","硕士研究生","已婚","团员","无","无业","海南省广州市","海南省广州市城北巢湖路X座 209807","13803450080","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","JXKCID00000000000000000000000719","监狱转接","缓刑","盗窃","袭警史","涉赌","否","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","石旭","男","331101198101238823","1981-01-23","成员","嘉善县","13765324995","浙江省西郊监狱","1","差","差","0","无","暂无","全部纠正","无","无","否","无"
"吴建平","吴建平","370982198312149394","1983-12-14","女","汉族","浙江省文市","浙江省文市锡山石路t座 727260","浙江省文市","本科","已婚","党员","无","个体","江西省桂芳市","江西省桂芳市静安蒋街F座 847615","13828914403","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","222b96186bed4867b9bcecfad95640d9","监狱转接","缓刑","盗窃","自杀史","涉赌","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","范婷婷","女","522731195508286783","1955-08-28","成员","兰溪市","15143257718","浙江省西郊监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"陈磊","陈磊","371324197912298764","1979-12-29","女","汉族","山东省建军市","山东省建军市孝南潮州街i座 693760","山东省建军市","博士研究生","离异","党员","无","职工","河北省广州市","河北省广州市永川辛集路r座 732958","18191423191","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","2d0850e33f2347bb836ffca142d486d9","监狱转接","缓刑","抢劫","吸毒史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","董林","女","530424196101011408","1961-01-01","组长","丽水生态产业集聚区（经济开发区）","18112819234","浙江省东郊监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"吴冬林","吴冬林","371423194309246316","1943-09-24","女","汉族","江苏省深圳市","江苏省深圳市涪城合山路P座 847250","江苏省深圳市","本科","已婚","团员","无","职工","福建省岩市","福建省岩市闵行石家庄街o座 719451","15265225381","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000001010","监狱转接","缓刑","盗窃","袭警史","涉毒","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","文荣","男","511501198305085377","1983-05-08","组长","路桥区","15598732689","浙江省第六监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
"罗启元","罗启元","371601199304015899","1993-04-01","男","汉族","江苏省桂芝市","江苏省桂芝市沙市合山街j座 933832","江苏省桂芝市","博士研究生","已婚","群众","无","职工","河北省乌鲁木齐市","河北省乌鲁木齐市沙湾张家港街J座 710137","18812385710","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000000361","监狱转接","缓刑","盗窃","袭警史","涉黑","否","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","张瑜","女","371728193804117179","1938-04-11","组长","椒江区","15204641384","浙江省南郊监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"赵云海","赵云海","410185196308126682","1963-08-12","女","汉族","山东省建国市","山东省建国市兴山刘街L座 569955","山东省建国市","本科","离异","群众","无","无业","江西省辉市","江西省辉市徐汇刘路a座 802106","13475358251","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","e351f00e17d34668b9b87862a78037fb","监狱转接","缓刑","盗窃","脱逃史","涉毒","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","罗亮","女","411701195312035427","1953-12-03","成员","长兴县","18755808257","浙江省第六监狱","0","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"陈帮林","陈帮林","410803194905131962","1949-05-13","女","汉族","广东省西宁市","广东省西宁市长寿尹路R座 848236","广东省西宁市","专科","离异","群众","无","职工","青海省淑珍市","青海省淑珍市龙潭合山街Q座 688878","15916150377","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","a8ef800df6bd4068ac3b211d0064525e","监狱转接","缓刑","盗窃","脱逃史","涉黑","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","张刚","女","360301194411065523","1944-11-06","成员","温岭市","18868635423","浙江省东郊监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"庞宝元","庞宝元","410923199312185501","1993-12-18","男","汉族","甘肃省冬梅市","甘肃省冬梅市山亭黄街i座 765649","甘肃省冬梅市","本科","已婚","团员","无","职工","浙江省静市","浙江省静市大东刘路v座 303149","13203455112","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","TAIZHOU0000000000000000000004893","监狱转接","缓刑","抢劫","自杀史","涉赌","是","缓刑","十年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","陈玉","男","210904199611161968","1996-11-16","组长","天台县","15795201537","浙江省第六监狱","1","差","差","0","无","暂无","全部纠正","无","无","否","无"
"章安明","章安明","411221198105201383","1981-05-20","女","汉族","河北省红市","河北省红市高明张街g座 880063","河北省红市","本科","已婚","群众","无","个体","贵州省桂兰市","贵州省桂兰市门头沟六安街r座 902063","14506241218","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","0ab8b48a583a4b69ba46d53350c23a13","监狱转接","缓刑","抢劫","吸毒史","涉黑","是","缓刑","五年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","王淑珍","女","440802197409205360","1974-09-20","成员","新昌县","13150151447","浙江省第二监狱","0","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"徐鲁燕","徐鲁燕","411300197502155172","1975-02-15","女","汉族","海南省红霞市","海南省红霞市南长莫街G座 235357","海南省红霞市","博士研究生","离异","群众","无","无业","陕西省梧州市","陕西省梧州市高港邯郸街o座 993568","15782468956","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","8bf3b075e39541feb9923be873e93327","监狱转接","缓刑","抢劫","脱逃史","涉黑","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","矫正期满","贾芳","男","451030200106146083","2001-06-14","组长","柯城区","15126728152","浙江省第四监狱","1","良好","良好","0","无","暂无","全部纠正","无","无","否","无"
"赵亮","赵亮","411602194307263077","1943-07-26","男","汉族","河南省海门市","河南省海门市沈北新潮州路F座 984892","河南省海门市","硕士研究生","已婚","群众","无","个体","山西省金凤市","山西省金凤市清河汕尾路P座 178020","15661207196","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","095e3b018eec409498b8f1ebf9abe243","监狱转接","缓刑","抢劫","吸毒史","涉赌","是","缓刑","三年有期徒刑","2015-01-09","2020-03-28","1","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","收监执行","朱红霞","男","510703197502220572","1975-02-22","组长","乐清市","18995683491","浙江省东郊监狱","1","差","良好","0","无","暂无","全部纠正","无","无","否","无"
"陶岳剑","陶岳剑","420103197109299707","1971-09-29","女","汉族","湖北省成都市","湖北省成都市魏都南京路g座 252145","湖北省成都市","专科","未婚","党员","无","职工","云南省武汉市","云南省武汉市平山梁街e座 896780","13090884260","http://img.52z.com/upload/news/image/20180704/20180704114839_58188.jpg","45866b9b317e4393b2f655d06d76dd03","监狱转接","缓刑","抢劫","袭警史","涉毒","否","缓刑","五年有期徒刑","2015-01-09","2020-03-28","0","司法所工作人员,所居住社区基层组织成员,社会工作者,社会志愿者,社区矫正人员的家庭成员、监护人或者保证人","死亡","朱晨","男","130622195705267868","1957-05-26","成员","临海市","18249558884","浙江省第六监狱","0","差","差","0","无","暂无","全部纠正","无","无","否","无"
