"164","尹艳","男","汉族","2012-09-10","331315201209103738","浙江省台州市临海市","昌平西关北路北侧西关商贸楼7号","白内障","轻度残疾","否","亲戚抚养","上学","金华市武义县实验小学","褚倩","140512198812012968","昌平西关北路北侧西关商贸楼7号","13407878017","蒋康星","13407878017","金华市金东区吉如有限公司","警察","2018-12-21","每月帮扶"
"165","水山仁","女","汉族","2007-09-23","411617200709236748","河南省信阳市息县","地安门西大街49号","聋哑","轻度残疾","否","亲戚抚养","打工","杭州市拱墅区实验小学","尹功","150814198010125469","地安门西大街49号","15907459035","褚黛","15907459035","温州市瓯海区耀顺有限公司","歌手","2018-08-27","每年帮扶"
"166","孙倩","男","汉族","2013-01-13","621214201301137079","甘肃省天水市张家川回族自治县","金台路北里-2号楼","智力低下","轻度残疾","否","双亲抚养","上学","潮州市南浔区实验小学","常壮","641108197705014019","金台路北里-2号楼","15503430015","俞娥玲","15503430015","嘉兴市南湖区飞庆有限公司","警察","2018-07-29","每天帮扶"
"167","薛蓓","女","傣族","2013-02-12","211128201302126562","辽宁省盘锦市盘山县","X024","脑瘫","重度残疾","否","双亲抚养","上学","台州市椒江区实验小学","魏进","360616198209303085","X024","15507364994","纪浩亮","15507364994","潮州市安吉县洪仁有限公司","工程师","2018-05-04","每年帮扶"
"168","毕磊民","男","汉族","2011-12-10","630312201112104897","青海省西宁市大通回族土族自治县","北蜂窝路1-1号","佝偻病","轻度残疾","是","双亲抚养","打工","潮州市安吉县实验小学","酆世","131205197610224249","北蜂窝路1-1号","13307714468","窦树","13307714468","宁波市奉化区洪仁有限公司","警察","2019-01-13","每年帮扶"
"169","陈之","男","汉族","2014-02-11","650219201402117079","新疆维吾尔族自治区克拉玛依市乌尔禾区","西便门西里3号楼","白内障","中度残疾","是","亲戚抚养","上学","宁波市奉化区实验小学","平茗","530118198808042806","西便门西里3号楼","15500202965","臧莲","15500202965","温州市瓯海区春谦有限公司","司机","2018-03-18","每月帮扶"
"170","魏壮","女","汉族","2015-04-07","311011201504073804","上海市崇明县","前门廊坊二条36号","残疾","中度残疾","是","祖父母抚养","上学","宁波市北仑区实验小学","庞仪","630521198211101344","前门廊坊二条36号","13801931531","邹贵福","13801931531","杭州市拱墅区公盈有限公司","律师","2018-03-01","每月帮扶"
"171","苏涛","男","汉族","2008-01-18","310115200801185096","上海市浦东新区","人大西门小南庄","聋哑","中度残疾","是","亲戚抚养","打工","宁波市宁海县实验小学","任咏卿","150816198812016447","人大西门小南庄","13906845042","邹亚","13906845042","衢州市衢江区隆高有限公司","司机","2018-12-26","每月帮扶"
"172","屈义兴","女","汉族","2014-09-11","131125201409119966","河北省衡水市安平县","东直门外斜街察慈小区11号楼","白内障","中度残疾","是","双亲抚养","打工","杭州市上城区实验小学","韦莲","500520198605125142","东直门外斜街察慈小区11号楼","15500048058","华光天","15500048058","金华市浦江县隆高有限公司","老师","2018-06-07","每天帮扶"
"173","闵群豪","女","汉族","2014-09-19","540627201409197609","西藏自治区拉萨市墨竹工卡县","新顺南大街8号BHGMall4层","小儿麻痹","轻度残疾","否","单亲抚养","打工","金华市武义县实验小学","廉发","140904198803124697","新顺南大街8号BHGMall4层","15000786675","贺兴","15000786675","衢州市衢江区春谦有限公司","会计","2018-07-02","每年帮扶"
"174","凤红","女","苗族","2012-11-17","710416201211179209","新疆维吾尔族自治区石河子市","东坝和敬路福润四季小区A6底商","小儿麻痹","重度残疾","是","双亲抚养","上学","杭州市桐庐县实验小学","范进","501411198809175976","东坝和敬路福润四季小区A6底商","13708251214","邵翔旭","13708251214","嘉兴市嘉善县春谦有限公司","律师","2018-12-25","每天帮扶"
"175","贝庆","女","汉族","2013-11-10","360808201311103449","江西省赣州市南康市","北新桥头条55号","残疾","重度残疾","是","亲戚抚养","上学","台州市路桥区实验小学","鲍希","530206198210199892","北新桥头条55号","15608342676","明飞彬","15608342676","杭州市西湖区瑞丰有限公司","律师","2018-11-28","每天帮扶"
"176","陶妹","女","汉族","2008-06-11","441512200806116700","广东省汕尾市城区","马家堡西路15号，时代风帆大厦时代金街3层","智力低下","重度残疾","否","亲戚抚养","上学","杭州市淳安县实验小学","鲁胜","111516197612038187","马家堡西路15号，时代风帆大厦时代金街3层","13603298058","闵榕","13603298058","嘉兴市海盐县鑫德有限公司","厨师","2018-08-19","每年帮扶"
"177","俞松善","女","汉族","2010-04-15","521222201004157621","贵州省遵义市仁怀市","广安门外南滨河路87号","脑瘫","重度残疾","是","双亲抚养","打工","温州市文成县实验小学","朱会思","141212198710298438","广安门外南滨河路87号","15505608695","狄伟刚","15505608695","宁波市江北区伟荣有限公司","总经理","2018-10-16","每天帮扶"
"178","席梦","男","汉族","2011-05-26","540602201105261910","西藏自治区拉萨市墨竹工卡县","阳坊镇西贯市村北街路南临106号","智力低下","中度残疾","否","亲戚抚养","上学","台州市椒江区实验小学","邹欢霄","340626197809149328","阳坊镇西贯市村北街路南临106号","13501615072","邬壮","13501615072","温州市瓯海区盛欣有限公司","警察","2018-08-22","每年帮扶"
"179","水海","女","汉族","2009-03-13","640923200903135301","宁夏回族自治区吴忠市灵武市","鲁谷建材市场","聋哑","中度残疾","是","亲戚抚养","上学","衢州市衢江区实验小学","赵克伦","511725198108122061","鲁谷建材市场","13102613382","张艳","13102613382","潮州市安吉县鑫德有限公司","司机","2018-09-28","每年帮扶"
"180","宋梁栋","男","汉族","2007-11-17","650625200711172513","新疆维吾尔族自治区克拉玛依市乌尔禾区","苏州街15号","聋哑","中度残疾","是","亲戚抚养","上学","衢州市常山县实验小学","任震","120705198012287335","苏州街15号","13808754401","云红","13808754401","台州市三门县吉如有限公司","老师","2018-04-15","每天帮扶"
"181","方哲","男","汉族","2010-09-27","651516201009278694","新疆维吾尔族自治区克拉玛依市乌尔禾区","前门大街东侧鲜鱼口老字号餐饮一条街","小儿麻痹","重度残疾","是","双亲抚养","上学","衢州市常山县实验小学","凤韵融","631006198604036951","前门大街东侧鲜鱼口老字号餐饮一条街","15005107993","尤爽","15005107993","杭州市富阳区洪亚有限公司","工程师","2018-11-25","每天帮扶"
"182","柏岚苑","男","汉族","2012-12-22","211410201212225938","辽宁省葫芦岛市南票区","望京地铁站a口","佝偻病","轻度残疾","否","亲戚抚养","上学","宁波市镇海区实验小学","柳和","151204199308245559","望京地铁站a口","15702220556","蒋琰","15702220556","嘉兴市海盐县合亨有限公司","程序员","2019-01-01","每年帮扶"
"183","张新","男","回族","2015-04-04","520911201504044819","贵州省遵义市仁怀市","中纺里34号院37号楼南侧37-6号","失聪","轻度残疾","否","双亲抚养","上学","台州市仙居县实验小学","殷滢馥","460825198105042794","中纺里34号院37号楼南侧37-6号","15005758565","朱良海","15005758565","衢州市衢江区东昌有限公司","程序员","2018-12-03","每月帮扶"
"184","元军","男","汉族","2012-04-15","621023201204156778","甘肃省天水市张家川回族自治县","南长街38号","残疾","轻度残疾","是","双亲抚养","打工","杭州市临安区实验小学","冯亮","520824197602231658","南长街38号","13301801137","倪波宁","13301801137","嘉兴市嘉善县乾广有限公司","企业老板","2018-05-25","每年帮扶"
"185","鲁维启","女","汉族","2014-09-19","310811201409199087","上海市崇明县","庙城镇庙城村十字街路北东侧C04号","白内障","重度残疾","是","亲戚抚养","上学","杭州市富阳区实验小学","史轮翰","811118198211143006","庙城镇庙城村十字街路北东侧C04号","15901302492","施全","15901302492","宁波市奉化区洪亚有限公司","医生","2018-06-27","每年帮扶"
"186","何梦","男","汉族","2011-08-18","440122201108184070","广东省广州市黄埔区","凤凰路凤凰购物中心B1楼","小儿麻痹","轻度残疾","是","祖父母抚养","上学","宁波市奉化区实验小学","窦元全","530604197411193413","凤凰路凤凰购物中心B1楼","13204907403","潘江超","13204907403","宁波市江北区瑞丰有限公司","企业老板","2018-10-23","每月帮扶"
"187","余舒","男","汉族","2012-02-22","310812201202226914","上海市崇明县","静安里党校路3号","残疾","轻度残疾","是","亲戚抚养","上学","台州市椒江区实验小学","和新","651807199006094449","静安里党校路3号","15804758962","鲁柔","15804758962","温州市平阳县洪仁有限公司","厨师","2018-04-18","每年帮扶"
"188","吴凡","男","汉族","2009-07-07","310827200907071099","上海市崇明县","金宝街88号金宝汇购物中心5楼","聋哑","重度残疾","是","单亲抚养","上学","台州市路桥区实验小学","时俊峰","500203198802021631","金宝街88号金宝汇购物中心5楼","13706589049","祝博","13706589049","宁波市江北区皇贵有限公司","司机","2018-12-03","每年帮扶"
"189","梁以","男","汉族","2010-05-14","460106201005149198","海南省海口市秀英区","百子湾路甲16号国锐易构空间1号楼","小儿麻痹","中度残疾","否","亲戚抚养","打工","衢州市柯城区实验小学","卫谦","811626199101235447","百子湾路甲16号国锐易构空间1号楼","13903540508","杨栋","13903540508","嘉兴市嘉善县久协有限公司","医生","2018-07-29","每年帮扶"
"190","凤军","男","汉族","2011-03-07","540911201103074273","西藏自治区拉萨市墨竹工卡县","地安门外大街178号","失聪","轻度残疾","是","祖父母抚养","上学","宁波市江北区实验小学","沈士以","330112197901011312","地安门外大街178号","15201313285","郝海","15201313285","杭州市江干区瑞丰有限公司","程序员","2018-07-18","每月帮扶"
"191","郎素","女","汉族","2012-07-30","410222201207301806","河南省开封市通许县","复兴门内大街101号百盛购物中心北楼10层","残疾","中度残疾","否","亲戚抚养","打工","衢州市龙游县实验小学","时林有","540416198309127944","复兴门内大街101号百盛购物中心北楼10层","15704231844","成榕","15704231844","金华市婺城区广安有限公司","总经理","2018-10-04","每年帮扶"
"192","奚岩中","男","汉族","2015-07-05","131508201507053910","河北省衡水市深州市","东三环中路环球金融中地下M楼","脑瘫","轻度残疾","是","祖父母抚养","打工","杭州市临安区实验小学","顾磊民","421227199308034645","东三环中路环球金融中地下M楼","15901228341","苗绍功","15901228341","潮州市安吉县万康有限公司","工程师","2019-01-07","每月帮扶"
"193","时宜可","女","汉族","2011-09-19","120225201109193103","天津市蓟县","和平里中街29号","残疾","轻度残疾","否","祖父母抚养","上学","杭州市富阳区实验小学","郑雄琛","320413197807279151","和平里中街29号","13106901404","茅腾","13106901404","绍兴市上虞区辉圣有限公司","老师","2018-05-05","每月帮扶"
"194","马腾","男","傣族","2011-08-13","360224201108139878","江西省景德镇市浮梁县","阜石路159号首钢篮球中心1层西侧","脑瘫","重度残疾","是","亲戚抚养","上学","温州市瓯海区实验小学","闵伦","351519199103297633","阜石路159号首钢篮球中心1层西侧","15900581016","毛爽","15900581016","衢州市柯城区伟复有限公司","警察","2018-05-14","每月帮扶"
"195","朱毅","男","傣族","2010-12-30","611413201012302514","陕西省汉中市佛坪县","首都机场南路甲1号","残疾","重度残疾","否","双亲抚养","上学","温州市苍南县实验小学","伍娥玲","320724198005078844","首都机场南路甲1号","15607479023","黄环","15607479023","杭州市拱墅区昌益有限公司","作家","2019-01-09","每年帮扶"
"196","窦淑","女","汉族","2013-08-10","210908201308101083","辽宁省阜新市清河门区","西三旗桥东1500米路南","白内障","重度残疾","否","亲戚抚养","打工","宁波市奉化区实验小学","苗怡婵","810221198912048424","西三旗桥东1500米路南","15604132208","秦卿","15604132208","温州市永嘉县春信有限公司","工程师","2018-07-20","每月帮扶"
"197","时琼勤","女","汉族","2014-08-19","351820201408193127","福建省龙岩市漳平市","广顺北大街16号望京华彩商业中心4层","失聪","中度残疾","否","双亲抚养","打工","嘉兴市秀洲区实验小学","鲍融","630414198604174252","广顺北大街16号望京华彩商业中心4层","15501498662","陶伦","15501498662","宁波市象山县乾美有限公司","企业老板","2018-12-28","每月帮扶"
"198","方安","女","汉族","2013-02-01","540108201302014207","西藏自治区拉萨市城关区","燕平路石油大学西门","聋哑","轻度残疾","否","祖父母抚养","上学","金华市婺城区实验小学","周蓓","111005197509259595","燕平路石油大学西门","13604485906","贝浩亮","13604485906","嘉兴市海盐县德祥有限公司","企业老板","2018-05-26","每天帮扶"
"199","魏义兴","女","汉族","2009-01-17","220505200901177048","吉林省通化市二道江区","莲花池东路51号","脑瘫","中度残疾","否","祖父母抚养","打工","金华市浦江县实验小学","凤璐","140719199208055342","莲花池东路51号","13308503063","苗清","13308503063","宁波市北仑区长福有限公司","画家","2018-12-05","每月帮扶"
"200","张贵福","男","汉族","2013-01-23","350602201301235577","福建省漳州市芗城区","海淀街道海淀路23号","失聪","轻度残疾","否","祖父母抚养","打工","金华市金东区实验小学","曹达安","141711197512077938","海淀街道海淀路23号","13108820725","曹真环","13108820725","潮州市长兴县洪仁有限公司","作家","2018-09-28","每年帮扶"
