"河北石家庄市深泽县赵八镇
","宜安广场","商业","","苏娜菜","540127199701171577","13598621162","错层户型","2000/12/12","68.00","木质结构","办公室","合并","房屋所有权证","权281727180","2016/3/8","土地使用权证","藏国用201632700","2016/1/30","企业法人","安骨己","身份证","142328195408191655","13830471971"
"河北石家庄市灵寿县北洼乡
","中旅大厦","办公","南京银盾物业有限公司","邵坚勒","452627197512292036","17656173999","错层户型","2005/2/1","86.00","框架-剪力墙","文化用房","购买","房屋所有权证","权865213585","2014/2/27","土地使用权证","浙国用201141877","2011/1/26","个人","周流尽","身份证","445101195308111585","15654022480"
"河北石家庄市行唐县口头镇
","恒基中心","办公","南京秦环物业管理有限公司","韩民放","342921198712052296","13070289726","平层户型","2005/11/28","71.00","砖混结构","教育用房","分割","房屋所有权证","权266200640","2017/9/28","土地使用权证","桂国用201349158","2013/7/13","企业法人","凤派都","身份证","432501197012182233","15664535904"
"河北石家庄市行唐县龙州镇
","上海实业大厦","住宅","南京泰茂企业管理有限公司","岑连告","220106199710141023","17887744314","平层户型","2008/1/20","98.00","木质结构","仓库","变更","房屋所有权证","权485051703","2015/1/6","土地使用权证","闽国用201417587","2014/9/25","个人","康是惊","身份证","612422196304152891","18730761409"
"河北石家庄市裕华区裕华路街道
","五角场","办公","南京华侨物业管理有限公司","钱哥名","230381198204101246","13813124967","复式户型","2009/6/17","118.00","框架-剪力墙","办公室","继承","房屋所有权证","权801814722","2018/2/15","土地使用权证","藏国用201322949","2013/8/24","企业法人","孔再德","身份证","441381195005201566","17546379666"
"河北石家庄市裕华区裕强街道
","上海康城","办公","南京青溪物业管理服务有限公司","水着注","610501196205281219","17575164236","错层户型","2006/7/8","127.00","钢架结构","办公室","继承","房屋所有权证","权241116941","2013/11/4","土地使用权证","新国用201125662","2011/10/16","个人","顾份托","身份证","342921199806281596","18285823688"
"河北石家庄市赞皇县西龙门乡
","天银大厦 ","办公","南京高迈克物业管理有限公司","和界妇","130304196012022265","14520679796","平层户型","2007/1/12","67.00","砖混结构","其他","购买","房屋所有权证","权982359785","2015/12/10","土地使用权证","鲁国用201826558","2018/10/25","企业法人","顾紶","身份证","41102519720518228X","17333031915"
"河北石家庄市赞皇县许亭乡
","和乔大厦","商业","南京市祥和物业管理有限公司","华面台","130632199302031545","18428823656","错层户型","2001/4/9","94.00","框架-剪力墙","医疗用房","继承","房屋所有权证","权941445581","2018/10/7","土地使用权证","赣国用201631181","2016/4/29","企业法人","纪包油","身份证","542322198503241278","14753945147"
"河北石家庄市赵县前大章乡
","南证大厦","办公","南京润涛文化传播有限公司","皮式音","330702196007022996","18555783273","错层户型","2008/4/10","149.00","钢架结构","办公室","赠与","房屋所有权证","权214937131","2015/8/6","土地使用权证","豫国用201827878","2018/12/16","企业法人","齐赶","身份证","43100219991107222X","14540754705"
"河北石家庄市赵县南柏舍镇
","复地北桥城","住宅","南京栖霞建设集团物业有限公司","项吸饭","230402199503031799","14755567971","复式户型","2010/5/26","92.00","砖混结构","仓库","购买","房屋所有权证","权360382896","2017/7/26","土地使用权证","粤国用201126312","2011/1/16","个人","张总","身份证","440784197702182523","13018584872"
"河北石家庄市赵县范庄镇
","香港广场 ","商业","南京地铁物业管理有限公司","狄莱钱","320304199502162331","17829374235","跃层户型","2001/3/15","84.00","框架-剪力墙","办公室","析产","房屋所有权证","权242132927","2017/5/13","土地使用权证","赣国用201337213","2013/4/28","个人","严帮任","身份证","513425198201251745","13252050059"
"河北石家庄市赵县谢庄乡
","嘉汇国际广场","办公","南京香溢物业管理有限公司","陈缺增","450403195202242356","18951130103","平层户型","2006/10/1","109.00","木质结构","住宅","继承","房屋所有权证","权628144973","2016/11/27","土地使用权证","京国用201638625","2016/5/11","企业法人","谈玛屋","身份证","441203196311171406","18155898811"
"河北石家庄市辛集市位伯镇
","港汇广场","办公","南京广为物业管理有限公司","冯司娜","362428197305051735","18816376368","平层户型","2003/7/30","101.00","框架结构","办公室","交换","房屋所有权证","权563518725","2016/11/25","土地使用权证","粤国用201527690","2015/8/14","企业法人","喻背","身份证","522527198103251599","18031674921"
"河北石家庄市辛集市南智邱镇
","翠宫饭店写字楼 ","商业","南京尧聚物业管理有限公司","沈未眼","130635196403311428","15882926704","平层户型","2003/10/31","68.00","砖混结构","住宅","析产","房屋所有权证","权492919222","2011/4/30","土地使用权证","浙国用201240743","2012/1/19","个人","伍河英","身份证","652925199207051965","18144749712"
"河北石家庄市辛集市和睦井乡
","永华大厦","商业","南京创兴物业管理有限公司","臧首迹","412726199909211945","17239794734","复式户型","2006/1/8","126.00","框架-剪力墙","住宅","分割","房屋所有权证","权250813704","2016/9/23","土地使用权证","鄂国用201515766","2015/3/23","个人","戴弹","身份证","440204198307221612","14782962824"
"河北石家庄市辛集市小辛庄乡
","富山展览城","商业","上海路利物业管理有限公司","昌忽闻","513329195206012803","18891462303","跃层户型","2004/10/31","142.00","砖混结构","文化用房","变更","房屋所有权证","权591204552","2016/3/1","土地使用权证","浙国用201740148","2017/8/2","企业法人","廉将编","身份证","22060219691115243X","13561806816"
"河北石家庄市辛集市马庄乡
","香港广场 ","住宅","南京兴园软件园资产管理有限公司","齐单造","230128198803302435","13994321738","跃层户型","2001/7/1","103.00","框架结构","住宅","合并","房屋所有权证","权156928194","2014/9/26","土地使用权证","津国用201110955","2011/6/1","企业法人","罗乎工","身份证","130224196807071773","13638534475"
"河北石家庄市长安区谈固街道
","汇丰大厦","办公","南京市市级机关物业管理服务中心","伍言清","44520119930912164X","14792667569","复式户型","2003/11/6","77.00","砖混结构","厂房","分割","房屋所有权证","权602508078","2011/6/21","土地使用权证","津国用201130698","2011/6/14","企业法人","曹支官","身份证","653226198804302990","13185979507"
"河北石家庄市长安区跃进街道
","复地北桥城","住宅","南京威邦物业管理有限公司","臧按挥","41152319950509172X","17853627950","平层户型","2001/8/29","141.00","木质结构","医疗用房","合并","房屋所有权证","权535185786","2017/5/4","土地使用权证","辽国用201512032","2015/3/8","企业法人","唐刻是","身份证","371522198912171425","14518920313"
"河北石家庄市长安区长丰街道
","香港新世界广场","住宅","南京天聚物业管理有限公司","喻这用","610522196008011561","18173206048","跃层户型","2010/7/29","110.00","木质结构","住宅","赠与","房屋所有权证","权957217121","2012/6/8","土地使用权证","鄂国用201814712","2018/3/2","企业法人","贝程止","身份证","220284199508171195","18257757716"
"河北石家庄市高邑县万城乡
","银都中心 ","商业","南京公用物业管理有限责任公司、","朱房右","370403196909251939","13937162107","跃层户型","2008/4/21","150.00","木质结构","医疗用房","分割","房屋所有权证","权592842771","2014/9/14","土地使用权证","晋国用201414751","2014/9/9","企业法人","韦南旅","身份证","370405199407131925","17142160332"
"河北石家庄市高邑县高邑镇
","豪威大厦 ","住宅","南京晨光集团实业有限公司","谈推味","410502195006122922","17657785391","跃层户型","2002/10/30","125.00","砖混结构","住宅","购买","房屋所有权证","权311523017","2012/3/7","土地使用权证","鄂国用201428659","2014/2/6","企业法人","冯际老","身份证","430802195207222380","17880635861"
"河北石家庄市鹿泉市大河镇
","徐汇臻园（巴萨维拉）","住宅","南京康城怡安物业管理有限公司","梁致日","330921199503021726","18296654874","跃层户型","2007/3/13","79.00","框架-剪力墙","办公室","购买","房屋所有权证","权856886669","2011/7/15","土地使用权证","苏国用201117588","2011/2/10","企业法人","邹师小","身份证","450703196109111459","17772779866"
"河北石家庄市鹿泉市李村镇
","燕莎中心 ","商业","南京国翔物业管理有限公司","穆凡较","330602196911191629","13418429426","复式户型","2002/1/23","146.00","钢架结构","商业用房","合并","房屋所有权证","权612281168","2015/4/11","土地使用权证","沪国用201740129","2017/11/19","企业法人","卞告复","身份证","230604200008142159","13164996177"
